search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,11,11,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/686a5ea5000000001001319f?xsec_token=ABUBjlfWKnCf60tT-ues2hdb24ltTMM0RH9Fy4EojYpyg=&xsec_source=,686a5ea5000000001001319f,,🚕How to Hail a Taxi online in China？,"Foreigner In China
2025-07-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,12,12,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68ad5a7e000000001c0376a3?xsec_token=AB_d0iSNP1j1nFppwNYhvK8UBk8n7cwqqxeGoMIgnQNwU=&xsec_source=,68ad5a7e000000001c0376a3,,笑鼠，滴滴在韩国打了一组中文广告,"SocialBeta
2025-08-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,13,13,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/695f6b10000000000e03f971?xsec_token=ABCPGKH0StLfDDZAi7bQDYfGmPcIEB25zuCzckjEnZ144=&xsec_source=,695f6b10000000000e03f971,,Q&A | 境外打车出行指南,"滴滴日本
01-08","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,14,14,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6899af44000000002303a0ed?xsec_token=AB6upaCmX7NdUiCNvFNYrqdOsfv-r8NixH0fUgfSQwng8=&xsec_source=,6899af44000000002303a0ed,,第一次出国准备事项（交通作弊版）,"Betty的背包行记🎒
2025-08-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,15,15,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/688c371d000000002502b7b3?xsec_token=AB3D_bwABFDRj60YdJLBAPGNr_ckhsQIMQYRTVnma97Uk=&xsec_source=,688c371d000000002502b7b3,,滴滴是被迫国际化的,"阿浪叔
2025-08-01","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a32130a000000000f01e457?xsec_token=ABNV3U1l6kOI0X3OTrYVszJJZ-wwmy5TdC4SZJJpL9HCU=&xsec_source=,6a32130a000000000f01e457,,在韩国看演唱会用海外滴滴打到黑车,"半斤
1天前","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69907ef20000000028020c36?xsec_token=ABNDDO1E0iJYHBdH8758XCg5jhm_M-E-z_YHbvE8XCRlE=&xsec_source=,69907ef20000000028020c36,,海外打车不要用didi,"黑狸
02-14","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/688b146000000000030334c8?xsec_token=ABlsv98WrVPCjC7cOo4L9kjgDXhmEeS8pcwChiHad3dgU=&xsec_source=,688b146000000000030334c8,,滴滴这回在新加坡可算是赢麻了,"芒果捞智多星
2025-08-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6947b5f3000000001b0205de?xsec_token=ABszSqca8nkTbtOveElkfJkqz3dm5LOy7wR_zFk0ws7Hs=&xsec_source=,6947b5f3000000001b0205de,,滴滴司机只说英文,"岛上的夏奈
01-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a201c4c000000003703484f?xsec_token=ABuqeh_1Ltbv3Vta1rB3wxvSa14xCT3vU3usUgKez6vRk=&xsec_source=,6a201c4c000000003703484f,,滴滴这个增速，业内都被惊到了,"大厂信号
06-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/688df897000000002302a147?xsec_token=ABbGP8-HcQx1_6w1DEs3yjC_5LSXj1dRqkTcsgNW0_fQg=&xsec_source=,688df897000000002302a147,,大家滴滴海外打车被坑了吗？,"Lili
2025-08-02","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6998e99700000000150202e9?xsec_token=AB7PG4nozy2cWrpE8JDlTgDP6kDwVB-w7AGQ145fpHIEU=&xsec_source=,6998e99700000000150202e9,,,"大敏燃厨房
03-28","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6858ddeb0000000013011966?xsec_token=ABBEk4Yf9gCdO1e3DM3Rpd612LNP5YeOIT9RAUcquMIes=&xsec_source=,6858ddeb0000000013011966,,滴滴海外版,"不爱吃饭选手
2025-07-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69b02699000000001600b5ce?xsec_token=ABV_kkceNLYdi6YwFPTe0MpnV6Y2noNS0wpzTdMK7Tbrs=&xsec_source=,69b02699000000001600b5ce,,避坑-海外滴滴打车,"黑精灵之家
03-10","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/689484cf00000000040028b7?xsec_token=AB8oDqSjMec3eSkxHtEZhOMX09mKyUYL91lbKYEF1gULc=&xsec_source=,689484cf00000000040028b7,,试过了，国内版滴滴在韩国能用,"草露水
2025-08-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/695c5ecd000000001a027d1d?xsec_token=AB9n38vP7g4UEQR5FP3WMgcG9qOYMEPUQIdVV4ygGYEN4=&xsec_source=,695c5ecd000000001a027d1d,,谨慎使用海外滴滴 预估33实付70,"旧时明月
01-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1fda350000000006034806?xsec_token=ABQIJEfBArjixKHk5E9cSbucjmlV1rS67ZfaPf30_k7CI=&xsec_source=,6a1fda350000000006034806,,滴滴 Q1 业绩亮眼，海外业务强势领跑,"大厂AI情报
06-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6944c4a9000000000d00f252?xsec_token=ABrHUfxDOETuSeIiJHz9VRCgZ-WDmJFk0JCCJutY2Hbqc=&xsec_source=,6944c4a9000000000d00f252,,滴滴海外巨坑，别用！,"小红薯_1080
2025-12-19","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a08729d0000000006031da1?xsec_token=ABT1DsY2rEEeAsmWoBlVpWRC-ekPjCNehMPu9_KYPFibU=&xsec_source=,6a08729d0000000006031da1,,国际滴滴Didi盗刷我服了,"Susu
05-16","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69d89f6300000000220286b3?xsec_token=ABo_GIBx5NrI4xD6Rmt9fO_Z8Mq-gScKpqqsodw7k_6sg=&xsec_source=,69d89f6300000000220286b3,,留学党收藏！迎新会散场回家的正确方式🚗,"滴滴日本
04-29","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68e22ff8000000000300e2fe?xsec_token=AB8BFcSwrFODb3j7ARBn9SxWbCGOZPolxWeEq-Fcv93fk=&xsec_source=,68e22ff8000000000300e2fe,,🚨避雷！支付宝打车&滴滴打车在国外巨坑⚠️,"LOOPY露比大王
2025-10-05","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69f712ff000000001f003730?xsec_token=AB4sHkIB_QTh9pSsGIFwk_SF2hq-q63UQ94QKsBwboaOE=&xsec_source=,69f712ff000000001f003730,,到南半球第一次骂人竟然是因为滴滴…,"Rational Lunatics
05-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a279eb9000000001503d716?xsec_token=ABS53YiMjVCHW2DADYoXAHKOT1VWmTTfASGuyHevTiKVo=&xsec_source=,6a279eb9000000001503d716,,瑟瑟发抖,"momo
06-09","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴海外打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E6%B5%B7%E5%A4%96%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67964815000000002a002b82?xsec_token=ABc3tChZQ7kEqGXr9Zd6_V2ZWozHX3L5SoMymQijvGba8=&xsec_source=,67964815000000002a002b82,,在滴滴实习会有滴滴打车券吗？,"星月夜
2025-01-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
