笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
7653677298591321371,财经少废话,https://www.douyin.com/video/7653677298591321371,美团滴滴加起来亏了77亿，抽成这么狠的平台，季度财报怎么还亏了几十亿,美团滴滴加起来亏了77亿，抽成这么狠的平台，季度财报怎么还亏了几十亿？#美团 #滴滴 #平台经济 #财经知识 #商业思维,2040,525,1761,136,2026-06-25 10:50:00
7657029382473746602,百丽,https://www.douyin.com/video/7657029382473746602,上海多部门联合约谈24家网约车平台，要求落实五项合规治理措施 #网约车司机#滴滴司机#高德打车#网约车,上海多部门联合约谈24家网约车平台，要求落实五项合规治理措施 #网约车司机#滴滴司机#高德打车#网约车,2748,72,601,263,2026-06-30 11:44:40
7656401276834477928,边牧东方的朋友圈,https://www.douyin.com/video/7656401276834477928,深圳的老辈子些，莫把我们这些乡卡卡出来的当日本人整嘛#浅浅更新一下自己 #滴滴打车,深圳的老辈子些，莫把我们这些乡卡卡出来的当日本人整嘛#浅浅更新一下自己 #滴滴打车,3,0,4,0,2026-06-28 19:07:18
7656245293318648241,新城滴滴🎧,https://www.douyin.com/video/7656245293318648241,简直太抠了 周六晚上，周日凌晨， 你们打车10公里难道不要20以上吗,"简直太抠了 周六晚上，周日凌晨，
你们打车10公里难道不要20以上吗？晚上并不热我还开着空调……
#我服了 #网约车那点事 #太抠搜了",28,3,31,3,2026-06-28 09:02:00
7656667698227959281,歪歪喂,https://www.douyin.com/video/7656667698227959281,#打车#滴滴司机 #谢谢#美女 #上班 @DOU+小助手,#打车#滴滴司机 #谢谢#美女 #上班 @DOU+小助手,113,1,124,6,2026-06-29 12:21:09
7654658892568607729,奥特曼呀,https://www.douyin.com/video/7654658892568607729,记录在县城跑滴滴的真实收入，10个小时100块 #滴滴出行#记录生活#口播#分享#网约车@滴滴客服-滴滴出行 @高德打车 @抖音小助手 @央视新闻@山东人民广播,记录在县城跑滴滴的真实收入，10个小时100块 #滴滴出行#记录生活#口播#分享#网约车@滴滴客服-滴滴出行 @高德打车 @抖音小助手 @央视新闻@山东人民广播电台抖音官方账号,10,1,0,0,2026-06-24 02:25:58
7654800125375017971,@北京～祥子（认知觉醒）,https://www.douyin.com/video/7654800125375017971,山东夫妻北京跑滴滴：猜测好像错了，貌似就是平台改规则了#北京祥子#山东夫妻北京跑滴滴#滴滴车主#网约车女司机做自媒体,山东夫妻北京跑滴滴：猜测好像错了，貌似就是平台改规则了#北京祥子#山东夫妻北京跑滴滴#滴滴车主#网约车女司机做自媒体,51,2,26,4,2026-06-24 11:34:00
7656275018469611379,包头网约车小闫,https://www.douyin.com/video/7656275018469611379,退休阿姨想也知道网约车便宜，老百姓都认实惠#网约车 #网约车司机 #滴滴,退休阿姨想也知道网约车便宜，老百姓都认实惠#网约车 #网约车司机 #滴滴,16,2,9,4,2026-06-28 10:57:21
7656768252844059875,苏州网约车小孟,https://www.douyin.com/video/7656768252844059875,豆包进军网约车 豆包进军网约车，运价会在下调吗,"豆包进军网约车 豆包进军网约车，运价会在下调吗？
兄弟们，你们怎么看？#网约车 #滴滴司机",8,2,2,1,2026-06-29 18:51:22
7656856963409546511,墨政说,https://www.douyin.com/video/7656856963409546511,AI叫车三国杀：滴滴、千问、豆包的入口生死战 AI叫车三国杀：滴滴、千问、豆包的入口生死战,AI叫车三国杀：滴滴、千问、豆包的入口生死战 AI叫车三国杀：滴滴、千问、豆包的入口生死战,8,2,0,1,2026-06-30 10:34:00
7656298802899786661,成都网约车袁帅,https://www.douyin.com/video/7656298802899786661,9个小时下班 今日收入530元#成都网约车 #滴滴网约车 #网约车司机日常 #高德打车 #成都网约车袁帅,9个小时下班 今日收入530元#成都网约车 #滴滴网约车 #网约车司机日常 #高德打车 #成都网约车袁帅,66,14,61,21,2026-06-28 12:29:39
7654975285019930341,山城阿伟,https://www.douyin.com/video/7654975285019930341,跑网约车到底要不要买免佣卡 亲测高德旗下携华出行买了免佣卡出车12小时的真实收入 #网约车司机接单日常 #高德打车 #滴滴司机 #网约车司机,"跑网约车到底要不要买免佣卡 亲测高德旗下携华出行买了免佣卡出车12小时的真实收入
#网约车司机接单日常 #高德打车 #滴滴司机 #网约车司机",64,10,79,15,2026-06-25 18:00:00
7656741017789549839,钱林虎昆明网约车汽车批发,https://www.douyin.com/video/7656741017789549839,高配650km亦派007，是目前昆明可以办网约车正的，配置最高的网约车，它有其它网约车不具备的一些功能,高配650km亦派007，是目前昆明可以办网约车正的，配置最高的网约车，它有其它网约车不具备的一些功能。#滴滴打车  #滴滴司机  #网约车  #昆明网约车司机  #昆明网约车,7,1,0,0,2026-06-29 17:05:47
7656792553127436123,菲菲在西安跑网约车,https://www.douyin.com/video/7656792553127436123,#西安网约车#高德打车#滴滴出行 啥奇葩乘客都有，我特喵遇见这种乘客把我逗笑了,#西安网约车#高德打车#滴滴出行 啥奇葩乘客都有，我特喵遇见这种乘客把我逗笑了！😮‍💨,31,0,7,3,2026-06-29 20:25:39
7656808101904160244,昆明驰旻网约车~小梅哥,https://www.douyin.com/video/7656808101904160244,乘客迟到的代价不应该让司机来承担，#网约车司机 #高德打车 #滴滴司机,乘客迟到的代价不应该让司机来承担，#网约车司机 #高德打车 #滴滴司机,49,1,8,0,2026-06-29 21:25:59
7655933856888980658,朱可夫说网约车,https://www.douyin.com/video/7655933856888980658,乘客是不是也要有乘车文明规范了,乘客是不是也要有乘车文明规范了？#网约车那点事 #女乘客 #打车#滴滴 #高德,74,1,12,0,2026-06-28 07:53:00
7656785590876692466,津门队长小胖,https://www.douyin.com/video/7656785590876692466,看看周五一天能跑多少流水#网约车那些事儿 #网约车 #高德打车 #滴滴司机 #喜行约车,看看周五一天能跑多少流水#网约车那些事儿 #网约车 #高德打车 #滴滴司机 #喜行约车,7,0,6,0,2026-06-29 19:58:38
7656791417076221434,敏蓉网约车租赁蕾蕾,https://www.douyin.com/video/7656791417076221434,就这样丢下我和车去上厕所了#上饶网约车#滴滴出行,就这样丢下我和车去上厕所了#上饶网约车#滴滴出行,11,0,3,0,2026-06-29 20:21:14
7656397772682184063,诚喃（三角洲行动）,https://www.douyin.com/video/7656397772682184063,滴滴打车#三角洲行动 #战术 #三角洲,滴滴打车#三角洲行动 #战术 #三角洲,11,5,2,0,2026-06-28 18:53:42
7656792986499832805,暖暖🍂,https://www.douyin.com/video/7656792986499832805,下雨了，想叫滴滴打车，叫成了滴滴代驾，那人来了之后，在雨中跟我对视了30秒，我说你车呢，他说你车呢,下雨了，想叫滴滴打车，叫成了滴滴代驾，那人来了之后，在雨中跟我对视了30秒，我说你车呢，他说你车呢？#下雨天 #下雨了我说的不是天气 #抖音创作者伙伴计划,240,11,50,138,2026-06-29 20:27:19
7656622386834737353,YΣCA,https://www.douyin.com/video/7656622386834737353,#优惠卷#滴滴打车#滴滴出行#优惠卷,#优惠卷#滴滴打车#滴滴出行#优惠卷,0,0,1,0,2026-06-29 09:25:19
7656402688062441957,灵魂伴侣……,https://www.douyin.com/video/7656402688062441957,滴滴 音乐一响牛马上场,滴滴 音乐一响牛马上场！管他大单小单干就完了💪,10,2,8,0,2026-06-28 19:12:46
7657073825129057574,钱林虎昆明网约车汽车批发,https://www.douyin.com/video/7657073825129057574,这里是我们红旗EQM-5的仓库 #滴滴打车 #滴滴司机 #网约车 #昆明网约车司机 #昆明网约车,这里是我们红旗EQM-5的仓库 #滴滴打车  #滴滴司机  #网约车  #昆明网约车司机  #昆明网约车,1,0,0,0,2026-06-30 14:37:14
7656473373106538147,文刀劉,https://www.douyin.com/video/7656473373106538147,南站爆单就是不派单 #北京南站 #南站打车 #滴滴出行 #打车,南站爆单就是不派单 #北京南站 #南站打车 #滴滴出行 #打车,35,7,19,6,2026-06-28 23:47:04
7656990523080996303,东莞网约车&肖肖🌻,https://www.douyin.com/video/7656990523080996303,跑滴滴遇到系统误判没有申诉机会了，该怎么办,跑滴滴遇到系统误判没有申诉机会了，该怎么办？#判责 #申诉 #滴滴司机#如何报备,150,18,28,3,2026-06-30 09:13:53
7655175172676920753,朱可夫.斯基(Zhukov_ski),https://www.douyin.com/video/7655175172676920753,他坐不住了开始说脏话了怎么办,他坐不住了开始说脏话了怎么办？#网约车那点事 #滴滴司机#打车 #出租车,3014,87,67,14,2026-06-26 07:49:00
7655996960364857306,西风,https://www.douyin.com/video/7655996960364857306,只要自己不尴尬，尴尬的就是别人,"只要自己不尴尬，尴尬的就是别人。路边拦车司机张口要 30，还价 20 被拒，转头滴滴下单刚好打到这位师傅，上车故意跟他炫耀，刚才有人收 30 不肯少，我 16 块就打到车了。
#社牛搞笑日常 #打车名场面 #大型尴尬现场 #网约车趣事 #社牛天花板",1,0,0,0,2026-06-28 10:58:00
7657011183337253755,苏州阿拉丁网约车-微微,https://www.douyin.com/video/7657011183337253755,打车碰到女司机，第一反应是啥,打车碰到女司机，第一反应是啥？#滴滴#女司机#苏州网约车,6,0,2,0,2026-06-30 10:34:03
7654516441420549376,小叶子萱萱,https://www.douyin.com/video/7654516441420549376,为什么现在开滴滴的师傅，几乎全都在吐槽平台,为什么现在开滴滴的师傅，几乎全都在吐槽平台？ #消费者权益保护问题  #曝光替老百姓维权曝光为正义发声  #滴滴平台客服解决不了的问题,859,22,129,16,2026-06-23 17:13:17
7656434886618951272,滴滴打车,https://www.douyin.com/video/7656434886618951272,滴滴打车24小时出行服务 下淳化县上旬邑县， 管庄，黄埔，胡家庙，土桥，龙高 电话18402998121,"滴滴打车24小时出行服务
下淳化县上旬邑县，
管庄，黄埔，胡家庙，土桥，龙高
电话18402998121",18,1,1,0,2026-06-28 21:17:44
7656769595059792762,烟台高新区满意餐饮店（个体工商户）,https://www.douyin.com/video/7656769595059792762,两块五的网约共交车#烟台 滴滴打车 小朋友的好奇解说,"两块五的网约共交车#烟台 滴滴打车
小朋友的好奇解说",5,0,2,0,2026-06-29 18:56:33
7655489673544449521,【滇中表哥】阿楠,https://www.douyin.com/video/7655489673544449521,网约车优质乘客，还没上车，主动加钱 #网约车 #滴滴司机 #记录真实生活 @DOU+小助手,网约车优质乘客，还没上车，主动加钱 #网约车 #滴滴司机 #记录真实生活 @DOU+小助手,24,1,2,1,2026-06-26 08:09:49
7656622892348404682,YΣCA,https://www.douyin.com/video/7656622892348404682,#滴滴打车#滴滴出行#优惠卷#扫码奖励 #派发优惠券,#滴滴打车#滴滴出行#优惠卷#扫码奖励 #派发优惠券,1,0,1,0,2026-06-29 09:27:17
7656710635347234234,叛逆期,https://www.douyin.com/video/7656710635347234234,天天遇奇葩，希望你下次打车拍个自拍给司机，让司机找你#滴滴司机 #网约车,天天遇奇葩，希望你下次打车拍个自拍给司机，让司机找你#滴滴司机 #网约车,9,0,10,0,2026-06-29 15:07:46
7656457224600187250,青岛网约车～雪🚗（租满即送）,https://www.douyin.com/video/7656457224600187250,天天划水， 越不重视越派单,天天划水， 越不重视越派单！ 真不是我卷！#我要上热门 #网约车 #滴滴司机 #以租代购买车靠谱吗 #dou➕小助手,41,1,13,0,2026-06-28 22:44:24
7657022201492677987,开车的木子,https://www.douyin.com/video/7657022201492677987,今天这个车打的不错😜高级 #滴滴打车,今天这个车打的不错😜高级 #滴滴打车,14,1,25,0,2026-06-30 11:16:48
7656808554971947698,港城食光,https://www.douyin.com/video/7656808554971947698,我们什么时候出发连云港旅游#嘀嘀打车 #滴滴 #苏超 #连云港#连云港旅游攻略,我们什么时候出发连云港旅游#嘀嘀打车 #滴滴 #苏超 #连云港#连云港旅游攻略,232,23,11,510,2026-06-29 21:27:44
7656369031209059569,晓晓凌,https://www.douyin.com/video/7656369031209059569,我仿佛进了冰柜里，冷的发抖🥶 #滴滴司机#打车#空调太冷,我仿佛进了冰柜里，冷的发抖🥶 #滴滴司机#打车#空调太冷,61,2,26,0,2026-06-28 17:02:11
7655969638221106161,兼职网约车司机,https://www.douyin.com/video/7655969638221106161,凌晨一点的后视镜 #滴滴打车 #兼职 #感情 #午夜 #兼职,凌晨一点的后视镜 #滴滴打车 #兼职 #感情 #午夜 #兼职,7,0,2,0,2026-06-27 20:00:00
7656636280596699530,川A老刘日记,https://www.douyin.com/video/7656636280596699530,说相声的网约车司机#成都同城 #滴滴司机 #网约车司机 #打车日常,说相声的网约车司机#成都同城 #滴滴司机 #网约车司机 #打车日常,1,0,1,0,2026-06-29 10:19:14
7656439831019235227,忆,https://www.douyin.com/video/7656439831019235227,开车需谨慎 #三角洲行动 #滴滴打车,开车需谨慎 #三角洲行动 #滴滴打车,11,0,1,5,2026-06-28 21:36:55
