search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,15,15,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69bbf0fb000000001d01b515?xsec_token=ABZbO9X5DNfusGfybEhhcs1B_D5AKRcgYgd_VbEFPX0wM=&xsec_source=,69bbf0fb000000001d01b515,,今天才理解AI叫车有什么用,"补药让我加班
03-19","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69b3d2e00000000023020b2c?xsec_token=AB4PIhTvBnIGAFIi-FPP_a1lYpeCxCH9qqwm7Cw1qZwOs=&xsec_source=,69b3d2e00000000023020b2c,,被滴滴AI耍了！谁懂！！,"就在这露营🏕
03-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69be324600000000230070dd?xsec_token=ABuS6Dq_vdZ-xpRbpI75YenSgbQAOKAx57MO6ng4udlew=&xsec_source=,69be324600000000230070dd,,打车打到被AI取代后开滴滴的车主,"Ahufflepuff
03-21","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c292580000000021012c12?xsec_token=ABwhAlYKe3NvUzkz1AH2HhDf4n-o-ml-zGQnQC6sHdZ-s=&xsec_source=,69c292580000000021012c12,,滴滴打车可以选车型了！！！,"Version0
03-24","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69bd0609000000002102ddd3?xsec_token=ABRSu0HIQfvEixI5vVSvv6eL44eDgehmQB6GuZgjDQSMc=&xsec_source=,69bd0609000000002102ddd3,,,"森佩尔
03-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/693d2ef3000000001f00446b?xsec_token=ABZ538SrU-yFZllI0xztqbOcI6Rbd3T4mRaGgToxnbJMs=&xsec_source=,693d2ef3000000001f00446b,,真是服了你了滴滴,"被子外面的世界好残酷
2025-12-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68d51dc0000000000b03d6ca?xsec_token=AB2bd1ZCtdPM0zQkIOjwqA5GbzlRp8AcBovuEpJFMwkTs=&xsec_source=,68d51dc0000000000b03d6ca,,滴滴偷偷上线AI叫车治好了我的焦虑,"从前慢
2025-09-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c3952b000000002202ade4?xsec_token=ABHdgsraLI2iNFw__eCecoTD6AGW6KMXZURw_8xAh8cwc=&xsec_source=,69c3952b000000002202ade4,,滴滴上线ai叫车功能，乘客下单选择更多，,"车主帮帮帮
03-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/693a1b6c000000000d03c809?xsec_token=ABC74EXMVLYiGDzfqg-Ofr3HZrKzK77IFAwvRzSR_35cs=&xsec_source=,693a1b6c000000000d03c809,,杀熟？为什么打车红包时有时无？,"玄感X
2025-12-15","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1590d400000000350381de?xsec_token=ABolkgzTk7hTFQDGzVWSzimI-GQrX6or62UkwoMXHoeV0=&xsec_source=,6a1590d400000000350381de,,也是见证了滴滴崩溃,"momo
05-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c0a60f000000001f00299d?xsec_token=ABu26eMYLPboURdggAbsudkBuANLhNgJNyPaIBbF1Qtig=&xsec_source=,69c0a60f000000001f00299d,,滴滴AI打车，一句话就能打到想要的车,"AI王大拿
03-23","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67964815000000002a002b82?xsec_token=ABc3tChZQ7kEqGXr9Zd6_V2bKQJMGG52_QDzcxLP7kWwE=&xsec_source=,67964815000000002a002b82,,在滴滴实习会有滴滴打车券吗？,"星月夜
2025-01-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/65f6bfa90000000012021200?xsec_token=ABqAFQmgaa-ppbTFjAMoZBnSATkr9m0i9uWCMQMYBDR5M=&xsec_source=,65f6bfa90000000012021200,,想进滴滴，冲哪些业务前景好❓哪些要避雷⚠️,"大厂T哥
2024-03-17","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69afb4db000000000c008ec7?xsec_token=AB87PukL9u5ySdBzF1FGOdvjp4n698O2sty599moEGggU=&xsec_source=,69afb4db000000000c008ec7,,滴滴，你这阴不阴？,"小鲨鱼
03-10","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68ef8e550000000004002ec2?xsec_token=ABJLphPnIrP6O7zx6XJB-olhOvlpmRTGYav-9Kwmv1DP0=&xsec_source=,68ef8e550000000004002ec2,,,"精神原子旦
2025-10-15","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69b95c250000000020038bb6?xsec_token=ABhMv56FsOmv5uVV49O7eMLrW06U67FHpwDaZVyL9v2XY=&xsec_source=,69b95c250000000020038bb6,,南大研二丨在滴滴的五个月（顺便招继任）,"小羊要睡啦
03-17","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a033919000000003502d4cb?xsec_token=AB8gw6kS7tfXOM1yUOykog8w9e2CzoEWQIMDWyFyTrzUc=&xsec_source=,6a033919000000003502d4cb,,滴滴实习plog丨第八次入职 真实体验分享,"去冰去糖
05-12","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6863fdaa0000000013011256?xsec_token=ABCwQnj1TB-vlJGlFL0-GqG9XsOrvI0jd_VJLnkiHg6xM=&xsec_source=,6863fdaa0000000013011256,,进滴滴可以免费打车吗？,"指环王老吉
2025-07-01","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2c2cc80000000035028868?xsec_token=ABPp00xxOH615zPmdQdlMo5rm2Py0zitN8bCbif9Eq31c=&xsec_source=,6a2c2cc80000000035028868,,滴滴低调转身：从一个工具，变成更多服务,"厂里厂外那些事
06-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68d60ad4000000000b03f465?xsec_token=ABU_6gDxf7rGTa9iwsahfhfUeSbZVjysT_zG_1-HMkbGo=&xsec_source=,68d60ad4000000000b03f465,,滴滴AI出行助手公测，先点先得！,"滴滴美好出发
2025-09-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,35,35,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/697cdd5d000000001a0366fd?xsec_token=ABvVpjGAbmzgAk9HY9L9Uluw7ORvG4aG0qh82D69NJeDo=&xsec_source=,697cdd5d000000001a0366fd,,不是 这个车牌号是个什么意思？？,"是薛晨呀
01-31","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 打车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E6%89%93%E8%BD%A6&source=web_explore_feed,36,36,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E6%89%93%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6837232800000000210092f9?xsec_token=ABZaNqL9QTPwW2n1Yi58YBIr8n00AT82OZ6FqB0zJHhnI=&xsec_source=,6837232800000000210092f9,,听说滴滴是互联网最清闲的公司？,"布卡聊AI
2025-05-30","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
