笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
697ac489000000001a034282,"心碎锅包肉
01-29",https://www.xiaohongshu.com/search_result/697ac489000000001a034282?xsec_token=ABB7hsrN9QP9ojuwwgg90tSgbcKLEDMG3l531UjIvEJns=&xsec_source=,笑不活了哈哈哈哈哈哈哈哈哈哈哈,,,,,,
688efaef000000002500e2c2,"kubn
2025-08-03",https://www.xiaohongshu.com/search_result/688efaef000000002500e2c2?xsec_token=ABDrBUE-DaG4xDH6oZeb-MHjoQIH63Em_NP2kNJsbDVMs=&xsec_source=,不小心打车打到豪华车,,,,,,
68a7ffc2000000001b03e2cc,"哑耕
2025-08-22",https://www.xiaohongshu.com/search_result/68a7ffc2000000001b03e2cc?xsec_token=ABe_MjxoK2lZ4HCR1J6DvPt570paCLrMnm-BIV8XbjXac=&xsec_source=,滴滴豪华车 你让我痛心到睡不了觉！,,,,,,
698acc46000000001a01fe28,"健康幸福大美女
02-10",https://www.xiaohongshu.com/search_result/698acc46000000001a01fe28?xsec_token=ABXd9R5pXEEDRuw3jFRmNqScMmHMpSODqAmBH5wwEDV_M=&xsec_source=,,,,,,,
69ac4273000000000e00f784,"showfaker
03-07",https://www.xiaohongshu.com/search_result/69ac4273000000000e00f784?xsec_token=AB6-yIRQsWctCvUBjJ7QvgZyRJ2KqvNHH8AAoMRhtFDMI=&xsec_source=,滴滴这一口价还能变的？,,,,,,
6a102146000000000702bed8,"今天摸鱼的君
05-22",https://www.xiaohongshu.com/search_result/6a102146000000000702bed8?xsec_token=ABXXkAXa6Fy2alqOxxauXLWJac-8kst3_XI-glduqR1AE=&xsec_source=,滴滴豪华车极氪009体验,,,,,,
6a2be788000000001603d7aa,"Lynn~容三思的理想国
5天前",https://www.xiaohongshu.com/search_result/6a2be788000000001603d7aa?xsec_token=AB4jZTlrUrzbWpDAWdfxQbKUvLpyG5pYztacYalHiNHfI=&xsec_source=,滴滴真是不失时机消费提级,,,,,,
68333fea0000000023016e93,"MARTIN
2025-09-17",https://www.xiaohongshu.com/search_result/68333fea0000000023016e93?xsec_token=AB5IWg7tQ4K9e71p1FDrxd-Xud3W_uH3_FVw8I8zldKEc=&xsec_source=,滴滴豪华车,,,,,,
69089b72000000000302dd76,"滴滴豪华车
01-28",https://www.xiaohongshu.com/search_result/69089b72000000000302dd76?xsec_token=ABxcQkw5z8ExQsLmfs5sy-EBuD9qHW16ZTRfJTCPZiwg0=&xsec_source=,第十一届文荣奖红毯名场面，豪华车也拍上啦,,,,,,
6a07b421000000003502b54b,"鸭之大一锅炖不下
05-22",https://www.xiaohongshu.com/search_result/6a07b421000000003502b54b?xsec_token=ABl0KFeTae42hX2egOrfwBD-Ywd4ryHSQznFfBnpskp5A=&xsec_source=,滴滴任意豪华车里最严厉的父亲——极氪009,,,,,,
690b31f90000000003039d2f,"滴滴
2025-11-05",https://www.xiaohongshu.com/search_result/690b31f90000000003039d2f?xsec_token=ABy-ylpHN-aMvxfwzOTAoAneUJcgOBsra42Vyxvv6op1A=&xsec_source=,滴滴豪华车拍上第十一届文荣奖红毯名场面啦,,,,,,
696725070000000022033360,"滴滴豪华车
01-14",https://www.xiaohongshu.com/search_result/696725070000000022033360?xsec_token=ABkWzO2PJMFn84UX39QA_rJDaYOir3uytbqvbFpCUD6ek=&xsec_source=,赠你一束接风的花,,,,,,
6910befd0000000004017300,"阿霖
2025-11-10",https://www.xiaohongshu.com/search_result/6910befd0000000004017300?xsec_token=AB86DmoUKMpEAf07bi8f4_8w4mOH2whGbUpUaik4oSY6A=&xsec_source=,滴滴平台极氪009不见了💢💢💢,,,,,,
6a1a6cf7000000003501fd70,"momo你卡Monica
05-30",https://www.xiaohongshu.com/search_result/6a1a6cf7000000003501fd70?xsec_token=AB2gv6omfd_B4s6-TKCGmeRYgYs76jNjrL_GpWsCiswqY=&xsec_source=,滴滴豪华车 违规张贴广告？！,,,,,,
69a06ef40000000022022bef,"conie熊🐻
02-27",https://www.xiaohongshu.com/search_result/69a06ef40000000022022bef?xsec_token=AB05ASQ6bTFNKqd7VbVRECliu7tx6YXwG3fTAOC77lSGw=&xsec_source=,滴滴豪华车,,,,,,
6a1ea4a00000000036018fb4,"狐狸先生很可以
06-07",https://www.xiaohongshu.com/search_result/6a1ea4a00000000036018fb4?xsec_token=ABVerBwQYk-imgWN39I1DeCDQEoadi2k_RQrpqXa2gO8g=&xsec_source=,只有我觉得滴滴这个会员升级很差嘛？,,,,,,
69afda6a000000000c00bd11,"广州明信出行
03-10",https://www.xiaohongshu.com/search_result/69afda6a000000000c00bd11?xsec_token=AB87PukL9u5ySdBzF1FGOdvgrUB7fGWsn-YoPhWpKR1pE=&xsec_source=,,,,,,,
6a02f3f3000000000702d4c5,"Ytour
05-12",https://www.xiaohongshu.com/search_result/6a02f3f3000000000702d4c5?xsec_token=ABL7SOPLnGFm3utQlZTvRaNhoghwBueGUh6fZCkkHQawM=&xsec_source=,为什么有钱人总是爱花冤枉钱？,,,,,,
69f4367e0000000037034ad2,"竹雾
05-01",https://www.xiaohongshu.com/search_result/69f4367e0000000037034ad2?xsec_token=ABo0xVOABY-mXpbK1popMiE_Y9P8W5HVFJU06mOhnJYRQ=&xsec_source=,,,,,,,
67f47450000000001a005b7b,"HEIDI
2025-04-08",https://www.xiaohongshu.com/search_result/67f47450000000001a005b7b?xsec_token=ABSjfqSIZX-OOVZ1MaUfRqmQQ5ut44boJQBhGAG2h1o6o=&xsec_source=,滴滴专车 這合理吗😅,,,,,,
6a334a360000000007021924,"yuki不喝牛奶
4小时前",https://www.xiaohongshu.com/search_result/6a334a360000000007021924?xsec_token=AB3oib7tH48MvQDiWXZFlvVf4LfWul3ExT4cgVZu_fGQg=&xsec_source=,,,,,,,
69806d7c000000001a02b238,"xxx.
02-02",https://www.xiaohongshu.com/search_result/69806d7c000000001a02b238?xsec_token=ABLwK3io3wxjKn2CsomDkIH7wprBJEbMqhTaKmpYDXBnU=&xsec_source=,打滴滴随机掉落神秘礼盒,,,,,,
6a0d339f000000003501c295,"开滴滴的小姨婆
05-20",https://www.xiaohongshu.com/search_result/6a0d339f000000003501c295?xsec_token=AB2moOxHMH6X3D07k7Ttv6mEe4oe_8Gw0yfsJBiPnPgvM=&xsec_source=,,,,,,,
67622446000000000b00c1a7,"Vera
06-06",https://www.xiaohongshu.com/search_result/67622446000000000b00c1a7?xsec_token=ABccIq0Api5ljzW3WUvoReZ8zY2iYC83lOFna3O8PMbYU=&xsec_source=,关于滴滴顺风车打到迈巴赫，后续。。。,,,,,,
6a0bed6000000000070115ed,"白小姐
05-19",https://www.xiaohongshu.com/search_result/6a0bed6000000000070115ed?xsec_token=ABFNBwoR_tosH8kI51KUQvqOwGDhCOn0X_h_DhKn0bERk=&xsec_source=,也是坐在豪华车里哭😭过的人了,,,,,,
69d37a120000000022002476,"变成小鹿🦌
04-06",https://www.xiaohongshu.com/search_result/69d37a120000000022002476?xsec_token=ABKX0pnpUCIlorM6PhkQw_KvLnPrj-HJhCU-O9bMIBl_E=&xsec_source=,打顺风车打到迈巴赫，这是什么运气啊啊啊,,,,,,
678916df0000000019003fc2,"卢旺达咖啡豆
2025-01-16",https://www.xiaohongshu.com/search_result/678916df0000000019003fc2?xsec_token=ABm67z6zY5jOlzyH6H4GyIC5xj_S-hIgCFUmbQITlRltM=&xsec_source=,滴滴豪华车私享会🍾,,,,,,
67e971640000000009016e10,"超级无敌恋爱脑
2025-03-31",https://www.xiaohongshu.com/search_result/67e971640000000009016e10?xsec_token=ABL7OWLPfNBbG_dLq-SxECCOeGKOec-3CEXyj7iuYmwSY=&xsec_source=,避雷网约车打到迈巴赫,,,,,,
6892eeee0000000005007b81,"omar
2025-08-06",https://www.xiaohongshu.com/search_result/6892eeee0000000005007b81?xsec_token=ABJXNKpPGiR2VMmDQH5TxlHPQwzD3U71MOKT4QRi19TpI=&xsec_source=,,,,,,,
