search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,11,11,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68d516d8000000001301c8de?xsec_token=AB2bd1ZCtdPM0zQkIOjwqA5Cy9zKqfauWv2hoevyOSsvE=&xsec_source=,68d516d8000000001301c8de,,先用 agent 的人远离臭车,"小太阳苏西
2025-09-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,12,12,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69edff420000000036019d14?xsec_token=ABqlK_6nfHbK4ic_3aKOjgR2uqo8ufGvAMVzBuvFBy6hM=&xsec_source=,69edff420000000036019d14,,谁会有这种需求,"cookie
04-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,13,13,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c3952b000000002202ade4?xsec_token=ABHdgsraLI2iNFw__eCecoTD6AGW6KMXZURw_8xAh8cwc=&xsec_source=,69c3952b000000002202ade4,,滴滴上线ai叫车功能，乘客下单选择更多，,"车主帮帮帮
03-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,14,14,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1249560000000008030fb2?xsec_token=ABVPuHaIhNTEQ0vPbtea-J3vpbaMYlbRBUABFcgodMCho=&xsec_source=,6a1249560000000008030fb2,,去机场接人，叫了辆宽敞车,"西瓜要吐籽
05-24","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,15,15,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69bbf0fb000000001d01b515?xsec_token=ABZbO9X5DNfusGfybEhhcs1B_D5AKRcgYgd_VbEFPX0wM=&xsec_source=,69bbf0fb000000001d01b515,,今天才理解AI叫车有什么用,"补药让我加班
03-19","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a0d5ff00000000008030169?xsec_token=AB2moOxHMH6X3D07k7Ttv6mP2-6r4voCE-oeJMpzEgh-I=&xsec_source=,6a0d5ff00000000008030169,,Ai打车真的挺鸡肋的……,"老宋AI实验室
05-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69afb4db000000000c008ec7?xsec_token=AB87PukL9u5ySdBzF1FGOdvjp4n698O2sty599moEGggU=&xsec_source=,69afb4db000000000c008ec7,,滴滴，你这阴不阴？,"小鲨鱼
03-10","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68d8b31c0000000013037099?xsec_token=ABBcxOIG2wJuTr6hFEuzN4r9bS9k9Z_vfLNXB2jKDlxJI=&xsec_source=,68d8b31c0000000013037099,,滴滴新功能上线，AI叫车时代来了,"网约车观察
2025-09-28","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68db723c00000000030234ba?xsec_token=ABHzxcO7BO1AayNhRJrSxJ4rMW9Qs-sy9C-iplmcHDFL8=&xsec_source=,68db723c00000000030234ba,,💡滴滴，你的AI小伙伴+1,"滴滴
2025-09-30","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69bd0609000000002102ddd3?xsec_token=ABRSu0HIQfvEixI5vVSvv6eL44eDgehmQB6GuZgjDQSMc=&xsec_source=,69bd0609000000002102ddd3,,,"森佩尔
03-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c0a60f000000001f00299d?xsec_token=ABu26eMYLPboURdggAbsudkBuANLhNgJNyPaIBbF1Qtig=&xsec_source=,69c0a60f000000001f00299d,,滴滴AI打车，一句话就能打到想要的车,"AI王大拿
03-23","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2abd21000000001702fe5d?xsec_token=ABqTHkimJEfK9L-rWABqVLZU-tjBdgPLRgwY_7I-C7oKc=&xsec_source=,6a2abd21000000001702fe5d,,重磅！滴滴率先接入微信AI，语音就能叫车🚗,"财经那些事
06-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68ece35500000000070364db?xsec_token=ABzgoO4GLp_0pfbYITq5PJIagFPZyRWFugLsPgXXkgPKE=&xsec_source=,68ece35500000000070364db,,三大平台出AI，哪个是“人工智障”？,"陆家嘴神投手
2025-10-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1687e6000000000702de7b?xsec_token=ABsU7WGF7KJwBapCHDg1YDf4w2wjiJENtKexsvPPASiGM=&xsec_source=,6a1687e6000000000702de7b,,滴滴 AI 叫车第五弹,"小乐车库
05-27","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68d51dc0000000000b03d6ca?xsec_token=AB2bd1ZCtdPM0zQkIOjwqA5GbzlRp8AcBovuEpJFMwkTs=&xsec_source=,68d51dc0000000000b03d6ca,,滴滴偷偷上线AI叫车治好了我的焦虑,"从前慢
2025-09-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69bc9ada00000000230049b9?xsec_token=ABgu3dqFtwx-AE9u6aNA8TDO8BM4ds0apgbIjpTXfmEqI=&xsec_source=,69bc9ada00000000230049b9,,,"特立独行的兔子5r4
03-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/676cb235000000000b00d0fe?xsec_token=AB_Iay7Vf-KoEDrqyURrTnY6qF32_PkQ3-nD7Fd-9jjQg=&xsec_source=,676cb235000000000b00d0fe,,永远相信开滴滴只是副业,"之江叁人行-小布老师
2024-12-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/697cdd5d000000001a0366fd?xsec_token=ABvVpjGAbmzgAk9HY9L9Uluw7ORvG4aG0qh82D69NJeDo=&xsec_source=,697cdd5d000000001a0366fd,,不是 这个车牌号是个什么意思？？,"是薛晨呀
01-31","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69c36f2c000000002102f1e3?xsec_token=ABHdgsraLI2iNFw__eCecoTJCR6U_4KLNOC61pTHn9K28=&xsec_source=,69c36f2c000000002102f1e3,,为什么非得用AI帮我打车？,"喵喵的生活慢记
03-31","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/688b83e7000000000400270c?xsec_token=ABlsv98WrVPCjC7cOo4L9kjkoJrIrlO_fyicLnsAUevRs=&xsec_source=,688b83e7000000000400270c,,🆘字节生服实习｜干一天工资归零,"Kkk
2025-07-31","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68ef8e550000000004002ec2?xsec_token=ABJLphPnIrP6O7zx6XJB-olhOvlpmRTGYav-9Kwmv1DP0=&xsec_source=,68ef8e550000000004002ec2,,,"精神原子旦
2025-10-15","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/684068ec000000000303d8f6?xsec_token=ABElcALp-Ymf65hVAd_tzd_vjFOLpcb60Y7pdLqE2OHCk=&xsec_source=,684068ec000000000303d8f6,,刷新认知，主动给一个dd司机好评,"是陈大富啦
03-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6947b5f3000000001b0205de?xsec_token=ABszSqca8nkTbtOveElkfJksxSvlZh485WBW53xzrGHFQ=&xsec_source=,6947b5f3000000001b0205de,,滴滴司机只说英文,"岛上的夏奈
01-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69f19d8d000000003601ee09?xsec_token=ABUlSEuizbT2f_Fl3YSkjq1g0nnyRbAEplJlwDXhHp3Vk=&xsec_source=,69f19d8d000000003601ee09,,这…,"绿草
04-29","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴 AI 叫车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%20AI%20%E5%8F%AB%E8%BD%A6&source=web_explore_feed,35,35,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4+AI+%E5%8F%AB%E8%BD%A6&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a21af6b000000003502d307?xsec_token=AB1zB6PS3PTIhgKgWXnLSPiydbQNSlBLw7x1brRw-4GNk=&xsec_source=,6a21af6b000000003502d307,,滴滴的ai叫车 突然锁功能了,"小恐龙爱吃虫
06-05","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
