search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,11,11,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a0413aa0000000037036837?xsec_token=ABY0kVeO8IAPAaMGuxl98AjZ3pneP13n1_qjTuyPeNLMA=&xsec_source=,6a0413aa0000000037036837,,车站里的橙色大屏，藏着给你的旅途温柔,"滴滴
05-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,12,12,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1ee20b000000003603301c?xsec_token=ABVerBwQYk-imgWN39I1DeCIV99tMdE7p30F8EM66afgg=&xsec_source=,6a1ee20b000000003603301c,,滴滴站点巴士坑人！,"金白巾的夏天
06-02","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,13,13,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68fc9c54000000000700e7de?xsec_token=AB6DIRatzjcaAc-_W_a-VJ35qqvGYZdix0GBB6uDbsI9o=&xsec_source=,68fc9c54000000000700e7de,,滴滴巴士站,"Yuk Chung
2025-10-25","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,14,14,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67ab1fbc000000002803ccbf?xsec_token=ABOvg69KQAn2Pfe7tcGGurhvXJpiZ1MTtRovKAYUfA2HU=&xsec_source=,67ab1fbc000000002803ccbf,,跟着站牌走👏打车不发愁,"滴滴美好出发
2025-02-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,15,15,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/66cd2c26000000001d019d00?xsec_token=AB1bx9IC9r8mX-iIur2ypGm9SG76nC2Rw8__s1l2gX_Rw=&xsec_source=,66cd2c26000000001d019d00,,在北京第一次体验坐滴滴的站点巴士,"迷～
2024-08-27","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/66c1ecc3000000001e01a9da?xsec_token=ABlqu3CksjdyBMsRUYUHIPeprThI94cBXshxEkwq6Tm-M=&xsec_source=,66c1ecc3000000001e01a9da,,滴滴专车是网约车的一股清流,"生活艺术家金子
2024-08-18","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6770cec7000000000b0178f3?xsec_token=ABT3JXOlhjZhyokKudxZtWEbqAl899Qtk9mGZA6O1SRSg=&xsec_source=,6770cec7000000000b0178f3,,太萌啦❣️西宁你又在闷声干“大事”…,"绯离 FeiLi""
2024-12-29","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/684959fe000000000f03b060?xsec_token=ABZXvMhDO4LJMuOXKr72irCkA6x7A8gwsO20hI_EFgVlk=&xsec_source=,684959fe000000000f03b060,,滴滴首批医院暖心车站在连云港上线啦🚗,"滴滴
2025-06-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/697715ff00000000220396d7?xsec_token=AB-7xgAD6HrTSVA01hUYYdkgIOJI3FM83dnA097gxdYog=&xsec_source=,697715ff00000000220396d7,,"这是我见过最没有创意的装置 , 但很有用","广告门
01-26","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a06d0c3000000003601a3e5?xsec_token=ABfNO3AXP-BqX-RaXfW1bP9zyCeuW62U_PB22XwkWotwM=&xsec_source=,6a06d0c3000000003601a3e5,,来不及解释了，快上车！滴滴车站正式开通！,"天津恒隆广场
05-15","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/687a3b7a00000000100245df?xsec_token=ABPkBN7kBCzwWJ-6rHiGtGzdlU7Yx7rO6ilqkblx8t0lY=&xsec_source=,687a3b7a00000000100245df,,滴滴巴士不要尝试❌❌❌❌,"momo
2025-07-18","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6774c176000000000900fdf9?xsec_token=ABDSm3m9xtuKgRSdsyUpktFut-_Ad0TmFQf2MTJPctPQA=&xsec_source=,6774c176000000000900fdf9,,滴滴车站有多“暖”你不来看看？,"小卷毛饿了
2025-01-01","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69f89ddb000000002202994d?xsec_token=ABwWK4WHoI3Kgi7DFRF3DLlBRYH4QQLW1PMQGjRDlhfNM=&xsec_source=,69f89ddb000000002202994d,,平静了很久，难得急出眼泪,"他在蓝色荒野中
05-04","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a12cf1f000000003502ac22?xsec_token=ABVPuHaIhNTEQ0vPbtea-J3jO31QY905UtBRk_YixpfCg=&xsec_source=,6a12cf1f000000003502ac22,,青岛北站｜滴滴候车大厅的智能大屏太赞了！,"Nicole
05-24","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67fbdad5000000001b038b8b?xsec_token=ABSDrTPFrc8zJ_7eDJirLxLODd0kpS7FhOPTLLfBQWNvU=&xsec_source=,67fbdad5000000001b038b8b,,车站千万不要相信主动拉你的滴滴司机！,"浅笑夏末丨Summer
2025-04-13","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2279260000000022018cff?xsec_token=ABfTPvPfiS4zL6GmZ89zJEfUNleSujPcG5Q4qJ9quk2l8=&xsec_source=,6a2279260000000022018cff,,快上车！滴滴车站正式开通🚗,"北京超极合生汇
06-09","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6984162e000000000a031574?xsec_token=ABL2vETFHhj-J1VB0J33y32gjewBNonpD9qnIWqlEcp3Y=&xsec_source=,6984162e000000000a031574,,来不及解释了，快上车！,"滴滴美好出发
02-05","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67cfa1ec00000000290280d1?xsec_token=AB4cPQGa_xbV5aX65PTiUFO9pATXlxlueL6Wjxr_Or3h8=&xsec_source=,67cfa1ec00000000290280d1,,,"建建
2025-03-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69b7fc5c000000001f004c3c?xsec_token=ABm-nqEdIXnCdZRKKw3zWM4pmHrPISvUoZQWWNbJoI3m4=&xsec_source=,69b7fc5c000000001f004c3c,,,"天盛城市交通设施
03-16","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67659f6700000000140239ce?xsec_token=ABwlqtz4t7EJiSg4RL36VbmF4zGUM-uXRMUHmHXL2oPeY=&xsec_source=,67659f6700000000140239ce,,滴滴司机传授的火车站打车技巧,"ccciz
2024-12-21","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6870daa9000000001c031610?xsec_token=ABQp205hlnIUnZmYQUNJOZHY4DcYTIfE6o-OCUwnX7m-8=&xsec_source=,6870daa9000000001c031610,,医路畅行，从“近”开始,"滴滴站点巴士
2025-07-11","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68c3f96b000000001c00f1ce?xsec_token=AByydFcjBonK4OeMRcjEXCj5nhcFuJ22TnZo_kxtvEosU=&xsec_source=,68c3f96b000000001c00f1ce,,常州首个滴滴车站 路线导视来啦！,"常州钟楼吾悦广场
2025-09-12","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2c1fd3000000001702a7a7?xsec_token=ABPp00xxOH615zPmdQdlMo5v22f2jSJ_fGu-eXBWDvPLY=&xsec_source=,6a2c1fd3000000001702a7a7,,拍剪案例-滴滴BRT站台广告,"We Just Join 无疆界
4天前","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/691e8b63000000001d038c34?xsec_token=AB-LP24kqXruo8oZrIi7-fSlBKnvudAkNDJ1fd9mgrrL8=&xsec_source=,691e8b63000000001d038c34,,,"何家少年
2025-11-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,35,35,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69f8370600000000380343e7?xsec_token=ABwWK4WHoI3Kgi7DFRF3DLlL-XJ68wr-WuWNoNrIexT-4=&xsec_source=,69f8370600000000380343e7,,应该两年没坐出租了😬😬😬,"小佟儿加油啊💪
05-04","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴车站,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed,36,36,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%BD%A6%E7%AB%99&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67724bb7000000000b0176b4?xsec_token=ABbUI3gjGCswd-umtAzulW3KrFqrnYRaXJQSnaV-H4R0c=&xsec_source=,67724bb7000000000b0176b4,,滴滴车站OOTD，这波惊喜你get了吗📷,"滴滴美好出发
2024-12-30","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
