search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,11,11,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2a6a7400000000060215c1?xsec_token=ABqTHkimJEfK9L-rWABqVLZelsh_fBTt0sARhTLAZPCt8=&xsec_source=,6a2a6a7400000000060215c1,,滴滴8.0来了，一个App，装下出行生活的全部,"中国青年网
6天前","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,12,12,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69f89ddb000000002202994d?xsec_token=ABwWK4WHoI3Kgi7DFRF3DLlBRYH4QQLW1PMQGjRDlhfNM=&xsec_source=,69f89ddb000000002202994d,,平静了很久，难得急出眼泪,"他在蓝色荒野中
05-04","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,13,13,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6921745a000000001d03a613?xsec_token=ABkXLVSwMWhyhMrt67GHNeIr9b_NGeTG_NUnuNgpdIYtw=&xsec_source=,6921745a000000001d03a613,,滴滴小巴，居然就是站点拼车，差点误车,"Temy
2025-11-22","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,14,14,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68e4f8530000000004022bb5?xsec_token=AB4k0OmC2e3HJqSGtt-xOn_YKJ-6_aJflacK7N6hZI4Bc=&xsec_source=,68e4f8530000000004022bb5,,坐滴滴站点巴士的注意,"世一萌小鸟
2025-10-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,15,15,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1173c9000000003501c8f8?xsec_token=ABSSDOHvy_dxutLNzLumnZiWxPLQCLUQsJPEJrKcfbq6w=&xsec_source=,6a1173c9000000003501c8f8,,滴滴站点巴士欺瞒消费者,"小陈什么时候放假呢
05-23","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67863c76000000000b021878?xsec_token=ABOb20Mc2psfH_Wpvh6oF4hEIzj-b8UX5UcK6ZnKp-luo=&xsec_source=,67863c76000000000b021878,,滴滴巴士避雷！！根本不能退票！！,"哇咔咔咔咔
2025-01-14","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67ede30e000000001c00c7cd?xsec_token=ABcdyWRKv8KP1HaTxlDeaZD6JMw72SBTqyt49glp8i-sI=&xsec_source=,67ede30e000000001c00c7cd,,2025年4月，第一次坐dd巴士，记录感想,"ei↗小柒吖～
2025-04-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/690dd4330000000007030913?xsec_token=AB_Lk5eAHLWuhQnK406DKhAeenIFX5d6Qr6eT2d-53ytc=&xsec_source=,690dd4330000000007030913,,再也不会选择滴滴站点巴士了,"北瓜melon
2025-11-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69d30ea20000000022000cb5?xsec_token=ABKX0pnpUCIlorM6PhkQw_Ksjw_pk2Y5y0UDK-RGJYXks=&xsec_source=,69d30ea20000000022000cb5,,滴滴站点巴士狠狠避雷！！！,"uuuuuy
04-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a2534ed000000001503f237?xsec_token=ABLrveAanGBmhIp73YXz_KK7UMyKJNj5w-ux6IrYOfdBg=&xsec_source=,6a2534ed000000001503f237,,被时代吞没,"Lester
06-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/697877d8000000002202c8e7?xsec_token=ABdzHT35wgdetk6dVGVLZYy4kDx5Gew1Km1ImndA41bVE=&xsec_source=,697877d8000000002202c8e7,,北京地铁惊现滴滴巴士！小小滑雪场轻松拿下,"多多酱
02-01","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69d38842000000002200fb9e?xsec_token=ABKX0pnpUCIlorM6PhkQw_KuIX1ofaD1kpMQSBYOQurYo=&xsec_source=,69d38842000000002200fb9e,,避雷滴滴站点巴士！！！！！,"三五七言circle
04-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a0d339f000000003501c295?xsec_token=AB2moOxHMH6X3D07k7Ttv6mEe4oe_8Gw0yfsJBiPnPgvM=&xsec_source=,6a0d339f000000003501c295,,,"开滴滴的小姨婆
05-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/694411d5000000001f006379?xsec_token=ABrHUfxDOETuSeIiJHz9VRCgvm_-TyypfuuplfielVvFg=&xsec_source=,694411d5000000001f006379,,滴滴站点巴士你别太离谱！,"请你吃堡！
2025-12-19","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69de5c4b000000001f0063dc?xsec_token=ABJBDSrvEfPSeHm0ZmeD6CFU55XT78KSUTajXMQQCT6ns=&xsec_source=,69de5c4b000000001f0063dc,,异地恋助攻巴士🚗,"古道
04-14","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69d353a7000000002102d86b?xsec_token=ABKX0pnpUCIlorM6PhkQw_KjA8ETD1G2R0QJHdjcwgNpY=&xsec_source=,69d353a7000000002102d86b,,,"哟，咸鱼
04-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a190b8b000000003701f344?xsec_token=ABAux-BCAT7aYnYEj5h26JRZVa1IDNyYguNXTmg8LsABI=&xsec_source=,6a190b8b000000003701f344,,谁还没坐过小巴！？,"小刘的好心情😁
05-29","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1160b3000000003601b23f?xsec_token=ABSSDOHvy_dxutLNzLumnZidYrLkcG0bnuBiBSX6A_O9A=&xsec_source=,6a1160b3000000003601b23f,,避雷滴滴城市巴士，不给退票,"12345
05-23","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6896c0b10000000023038690?xsec_token=ABrFHtzFK6KnUHOtfkekcI-wLislW4Tu43fQNigTjU1LM=&xsec_source=,6896c0b10000000023038690,,💢垃圾滴滴站点巴士！🚫 拉一辈子黑名单 🈲,"逢凶化吉的LL
2025-08-09","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/67fdfb8d000000001e009855?xsec_token=ABrPHL79KXTL0uToFY5zaY_i_v4ZFX3zcdWhX5XJs8tZc=&xsec_source=,67fdfb8d000000001e009855,,【滴滴站点巴士注意】发车不准会晚半小时以上,"c酱
2025-04-15","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1eb8c2000000003503323b?xsec_token=ABVerBwQYk-imgWN39I1DeCJs6w_kgmDOmDRKighrLqtI=&xsec_source=,6a1eb8c2000000003503323b,,滴滴会员全新升级！这下等级更稳了！🎉,"中国青年网
06-02","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/69cfcaec00000000230100b4?xsec_token=AB074VRZ4wnsYGaW0r9pLWDN8u72xeW6B2_2OSkP7deng=&xsec_source=,69cfcaec00000000230100b4,,滴滴巴士就这么把乘客落路边了么,"云淡风轻
04-03","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/694f3954000000001d03ed10?xsec_token=ABgDnTnR8b0HULA3WP-lLGWEc7bKnfsMd2rOVnYZaSvIQ=&xsec_source=,694f3954000000001d03ed10,,热带植物园坐滴滴巴士一定要选前者,"momo
2025-12-27","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/687f5de20000000015021127?xsec_token=ABPpjaELMiXhERGgYkilTS4tXQTDt7b3WpNeHZrAP9hY4=&xsec_source=,687f5de20000000015021127,,让出行更美好🚗,"叫我可达可达鸭🐤
2025-07-22","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,35,35,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/68cb8df2000000001301b8eb?xsec_token=AB76w9NNlLzeONNMSE3-uB4eTAILt-MpdbO2_LSRrwqCc=&xsec_source=,68cb8df2000000001301b8eb,,,"我会在新乡做个新人
2025-09-18","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴巴士,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed,36,36,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E5%B7%B4%E5%A3%AB&source=web_explore_feed&type=51,"综合,一周内",,https://www.xiaohongshu.com/search_result/6a1a463c0000000038021894?xsec_token=AB2gv6omfd_B4s6-TKCGmeRcc5CbJhWMyrZOajpEqntPM=&xsec_source=,6a1a463c0000000038021894,,如题。,"11
05-30","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
