笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
694a5ed1000000001e036e04,"在火盆上飞跃
2025-12-23",https://www.xiaohongshu.com/search_result/694a5ed1000000001e036e04?xsec_token=ABnnxqkG_JPDesbp0p729lqIWzHEsiitZ35FscizaQHbg=&xsec_source=,滴滴上突然传来一阵芬芳？,,,,,,
696709c0000000001a02eca3,"普通朋友
01-14",https://www.xiaohongshu.com/search_result/696709c0000000001a02eca3?xsec_token=ABkWzO2PJMFn84UX39QA_rJBUPt2Bsloh3VrElbUBriD8=&xsec_source=,随橙想呢，通勤路上扑面而来的是香气,,,,,,
69b5f9a00000000023005fd7,"Yuzuyo.
03-15",https://www.xiaohongshu.com/search_result/69b5f9a00000000023005fd7?xsec_token=ABDxg7SbSHrwyNoyRM9Ia8U45ZTUSdCx-rxiXLlNFW4Vg=&xsec_source=,滴滴好香,,,,,,
6a2d0d1f000000001702f941,"鱼味龙虾丸🍡
2天前",https://www.xiaohongshu.com/search_result/6a2d0d1f000000001702f941?xsec_token=AB4BlRuP-ycxGGxogUCdzoXu2rK4iQpTemhIcMjmBsTwo=&xsec_source=,北漂人的下班路，被这张小卡治愈啦🥰,,,,,,
69721ba300000000220225f4,"小猫大猛1
01-22",https://www.xiaohongshu.com/search_result/69721ba300000000220225f4?xsec_token=ABRwAJRdGHaEfzykGon1Pus_q7qH67BEiucffSaV196ek=&xsec_source=,哪个滴滴员工研发的转盘花香卡,,,,,,
695d0916000000001a025d5a,"fearlesssy
01-06",https://www.xiaohongshu.com/search_result/695d0916000000001a025d5a?xsec_token=ABRrO6xDkwlgl7xtJcsbBvEP7oXZL1Gp9bnAaEsS9TIOU=&xsec_source=,下班带了朵梅花回家,,,,,,
69d0829f0000000023004c7d,"maomao
04-04",https://www.xiaohongshu.com/search_result/69d0829f0000000023004c7d?xsec_token=ABnY1BGe5ijxMys0J1INOl4M3CPebUPjCxNCpYdjVwhgw=&xsec_source=,滴滴专车 果然 不止我一个想吐,,,,,,
6a3250cb0000000011016975,"Innyyhoo
昨天 16:22",https://www.xiaohongshu.com/search_result/6a3250cb0000000011016975?xsec_token=ABNV3U1l6kOI0X3OTrYVszJPJAnLxrdx82pUdSrjFSJsY=&xsec_source=,武汉热蒸值up💦滴滴香卡的松弛day🍃,,,,,,
6948cd94000000001b026981,"之江晚
2025-12-22",https://www.xiaohongshu.com/search_result/6948cd94000000001b026981?xsec_token=AB5FVRFPc8Ruh-2N14dBfKSUD_nPTqwUIaEvLabOxtz5Q=&xsec_source=,滴滴雪花香卡怎么买同款啊啊啊啊啊,,,,,,
69eb00b70000000020003804,"司柠🍒
04-24",https://www.xiaohongshu.com/search_result/69eb00b70000000020003804?xsec_token=ABWRKDsU13AonO1MmL7sh-VHtHSbDB1Ws4hd4FBFCL700=&xsec_source=,,,,,,,
6a21062500000000350331ae,"C22
06-04",https://www.xiaohongshu.com/search_result/6a21062500000000350331ae?xsec_token=AB1zB6PS3PTIhgKgWXnLSPi1LYhfl_Xy3BvKcyrvqQbek=&xsec_source=,滴滴运营实习日记！,,,,,,
6a3258fc000000001603c65d,"美少女太太
昨天 16:44",https://www.xiaohongshu.com/search_result/6a3258fc000000001603c65d?xsec_token=ABNV3U1l6kOI0X3OTrYVszJDTAkuiMYu0hffJWmSDmcCQ=&xsec_source=,被滴滴小香卡治愈到了,,,,,,
6a19854400000000070265d7,"谦宝.
06-02",https://www.xiaohongshu.com/search_result/6a19854400000000070265d7?xsec_token=ABAux-BCAT7aYnYEj5h26JRQa14Ggq25YJKpPCXkKlUTI=&xsec_source=,,,,,,,
6a2250be00000000350250d3,"派派总裁、
06-05",https://www.xiaohongshu.com/search_result/6a2250be00000000350250d3?xsec_token=ABfTPvPfiS4zL6GmZ89zJEfd9M97jmdZXUIZ9zareMz3I=&xsec_source=,打到神仙专车，原来有趣的人藏在网约车里,,,,,,
6a1839d5000000003601c416,"仙贝不加酱
05-28",https://www.xiaohongshu.com/search_result/6a1839d5000000003601c416?xsec_token=ABkJO9aricLyB2lJF0iEXVD7ml21ciJafvXX19IW5PEgg=&xsec_source=,DiDi你真的把我养的很好🥹,,,,,,
6a3119df000000002100b463,"菜菜一只菜
1天前",https://www.xiaohongshu.com/search_result/6a3119df000000002100b463?xsec_token=ABzo91c7VIfdppP7FCZM7bRD8bG6kTeT1Wxw877C6ULLM=&xsec_source=,感谢滴滴的这缕香，让夏日“永不落幕”,,,,,,
6a30b6dd00000000220154f6,"春日沐晚
2天前",https://www.xiaohongshu.com/search_result/6a30b6dd00000000220154f6?xsec_token=ABHjxo2n_Xyv2atf9j6gRRU0bGZkloqtMijcFJztZR4rk=&xsec_source=,签收滴滴端午安康,,,,,,
6a1a463c0000000038021894,"11
05-30",https://www.xiaohongshu.com/search_result/6a1a463c0000000038021894?xsec_token=AB2gv6omfd_B4s6-TKCGmeRcc5CbJhWMyrZOajpEqntPM=&xsec_source=,如题。,,,,,,
6a29389e000000002202a054,"chocolia
06-10",https://www.xiaohongshu.com/search_result/6a29389e000000002202a054?xsec_token=AB_7-sTUkV0GXDt1lMBWdMz9eGgb1PQddwSnEt9K7B0_o=&xsec_source=,,,,,,,
69b4f931000000001a037e81,"小伊碎碎念
03-14",https://www.xiaohongshu.com/search_result/69b4f931000000001a037e81?xsec_token=ABG70igCLiRyQwsfrlOs1A02vhqlqSmgFuOji3YlB7Tl4=&xsec_source=,在北京坐了一辆温暖的滴滴车,,,,,,
6a30a34a000000001702ab4a,"这是我🎺
1天前",https://www.xiaohongshu.com/search_result/6a30a34a000000001702ab4a?xsec_token=ABHjxo2n_Xyv2atf9j6gRRU5i66Lz3C-kOOYIzaWQ4gPM=&xsec_source=,,,,,,,
6a2c10ba00000000220252a0,"滴滴美好出发
5天前",https://www.xiaohongshu.com/search_result/6a2c10ba00000000220252a0?xsec_token=ABPp00xxOH615zPmdQdlMo5r9Pufruol_Ebx-se8XBm4U=&xsec_source=,夏日香卡上线！和潘队一起清爽出行～,,,,,,
6a2aaa8f0000000008026188,"睡饱了再学习
6天前",https://www.xiaohongshu.com/search_result/6a2aaa8f0000000008026188?xsec_token=ABqTHkimJEfK9L-rWABqVLZesTx6Ff1NqSQb5gHdQZXiw=&xsec_source=,心软软,,,,,,
6a313b7b0000000007021dd8,"gigimin
1天前",https://www.xiaohongshu.com/search_result/6a313b7b0000000007021dd8?xsec_token=ABzo91c7VIfdppP7FCZM7bROs1X0NupOIkDP16PcROm-I=&xsec_source=,夏天的滴滴，是开往端午假期的避暑香香车！,,,,,,
6a028c25000000003701dbaf,"HxinC
05-12",https://www.xiaohongshu.com/search_result/6a028c25000000003701dbaf?xsec_token=ABL7SOPLnGFm3utQlZTvRaNn3GFn-uXz-161Tjb9k_Qrw=&xsec_source=,滴滴你是真没格局啊,,,,,,
6a2558fd000000001603f902,"小源接住好运
06-07",https://www.xiaohongshu.com/search_result/6a2558fd000000001603f902?xsec_token=ABLrveAanGBmhIp73YXz_KK7teeHYkpGzkq3sWuZ8f9dY=&xsec_source=,这个真的和王源官周香片味道一样啊啊🙀,,,,,,
696f0753000000000a03c46e,"echo🌸爱旅游
01-20",https://www.xiaohongshu.com/search_result/696f0753000000000a03c46e?xsec_token=ABqVo7iKlPKUn_wpbJg7XFCldEQVC_wjXcJpUKa7pbTmQ=&xsec_source=,佛山打车🚗收到了滴滴的礼物🎁,,,,,,
69bd06ac000000001b002b73,"77
03-20",https://www.xiaohongshu.com/search_result/69bd06ac000000001b002b73?xsec_token=ABRSu0HIQfvEixI5vVSvv6eFaDQP_JlF7kp2SryNyCt54=&xsec_source=,打到香车～滴滴的香卡和春天一起回来了,,,,,,
6953200a000000001e022588,"胖子小龙
2025-12-30",https://www.xiaohongshu.com/search_result/6953200a000000001e022588?xsec_token=ABNk_cowcZr5WpQQEqPiCA2AlD7tb0eKgIpc7ugnGyNOk=&xsec_source=,年末打车收到滴滴好礼,,,,,,
69048db0000000000700973e,"河豚小姐
2025-10-31",https://www.xiaohongshu.com/search_result/69048db0000000000700973e?xsec_token=ABsJXQQ-x9xXw_tFHgZ1UpQz1D8uHfZsb2PiYJsf7QAdg=&xsec_source=,滴滴公司定制的香卡怎么获得？,,,,,,
6a2d3362000000001c02671f,"小远
4天前",https://www.xiaohongshu.com/search_result/6a2d3362000000001c02671f?xsec_token=AB4BlRuP-ycxGGxogUCdzoXvuD_2i5d-vi4RjZqmEzrtY=&xsec_source=,滴滴师傅请进,,,,,,
6a325036000000001602677d,"一可小树
昨天 16:00",https://www.xiaohongshu.com/search_result/6a325036000000001602677d?xsec_token=ABNV3U1l6kOI0X3OTrYVszJA6ZI-1GhQuzIHSctz70C2w=&xsec_source=,“所以我思考，人究竟能感受多少回夏天”,,,,,,
695b8693000000000e03f023,"晏晏
01-05",https://www.xiaohongshu.com/search_result/695b8693000000000e03f023?xsec_token=AByNXBM0CxTVQQIRGJ1zkb0p4vnPKfDLYjcEc1BnzA7To=&xsec_source=,祝我冰雪聪明,,,,,,
68e88c020000000004000865,"我的饼干你觉得好吃吗
2025-10-10",https://www.xiaohongshu.com/search_result/68e88c020000000004000865?xsec_token=AB9TlmPBDWWni2N1GpyW7tniykrb-IyjSyax-CjCSSJDE=&xsec_source=,滴滴打车太香啦,,,,,,
6981767f0000000021030ae6,"爱吃薯条🍟（研0版）
02-03",https://www.xiaohongshu.com/search_result/6981767f0000000021030ae6?xsec_token=AB3-XoYW4wVMv86OT2JROD580dfLByW_GVOabpQG5tg1s=&xsec_source=,第一份大厂实习真的把我养的很好,,,,,,
69c26077000000001a0275f3,"崔大脚
03-30",https://www.xiaohongshu.com/search_result/69c26077000000001a0275f3?xsec_token=ABwhAlYKe3NvUzkz1AH2HhDafz2dpqPkf_tkJQzPnqsfU=&xsec_source=,滴滴司机说：“下车别扔，这是春天的证据”,,,,,,
6a0c07980000000035032a0e,"不是苕皮是快乐！
05-19",https://www.xiaohongshu.com/search_result/6a0c07980000000035032a0e?xsec_token=ABESFRLs6wurMMh6tudR8dbNSaU9uc0sgbYqQToMyi5Bo=&xsec_source=,跪求王源新官周这个香片品牌！,,,,,,
67a5d76b00000000180180c7,"滴滴
2025-02-07",https://www.xiaohongshu.com/search_result/67a5d76b00000000180180c7?xsec_token=ABhYa2q9hoQ8lktugUUnXQ6wBNvsA5yWiLwxKf94vwGK0=&xsec_source=,这张“香香卡”请收下！,,,,,,
69cf2e3b0000000021013bb3,"小韶
04-03",https://www.xiaohongshu.com/search_result/69cf2e3b0000000021013bb3?xsec_token=AB074VRZ4wnsYGaW0r9pLWDE3anLfS309sYSCl_HwNkXU=&xsec_source=,,,,,,,
694f2feb000000001e0321b3,"有财
2025-12-27",https://www.xiaohongshu.com/search_result/694f2feb000000001e0321b3?xsec_token=ABgDnTnR8b0HULA3WP-lLGWDe1Yrie8iKmpL5FC-rzd8w=&xsec_source=,努力就是旺季，不努力就是淡季！,,,,,,
6911d30f00000000040119d9,"念你如初
2025-11-10",https://www.xiaohongshu.com/search_result/6911d30f00000000040119d9?xsec_token=ABAY-7RsuxJVfYaI32nUDv3VaRqc1kRfjx-Dfofj3ZYXI=&xsec_source=,,,,,,,
6a30f494000000002101ade8,"滴滴美好出发
1天前",https://www.xiaohongshu.com/search_result/6a30f494000000002101ade8?xsec_token=ABHjxo2n_Xyv2atf9j6gRRU1evqtGdTJmFKHEBpT74hRs=&xsec_source=,夏日的一缕清凉，滴滴替你装进了车里🧊,,,,,,
69e859460000000023012e5e,"望
04-22",https://www.xiaohongshu.com/search_result/69e859460000000023012e5e?xsec_token=AB-AKHS-5aqGeqo3fUXvutkTIwv_K4Svyo4v3ODNHuhwg=&xsec_source=,超绝滴滴痛车,,,,,,
695a3adf000000002202f570,"HSINNn
01-04",https://www.xiaohongshu.com/search_result/695a3adf000000002202f570?xsec_token=ABZPYZ6WrxtjdSEXg4xLcQE4IMChVQOwXWuwg5Wn2yB1s=&xsec_source=,Vlog 时间会走，痕迹会留 “我的2025收集簿”,,,,,,
69b529cf0000000022001c12,"万事胜意
03-14",https://www.xiaohongshu.com/search_result/69b529cf0000000022001c12?xsec_token=ABDxg7SbSHrwyNoyRM9Ia8U1-5YfOfaOJt81fBtgaDy18=&xsec_source=,,,,,,,
69a26b69000000001b01d915,"瞧星星啃月亮🌙
02-28",https://www.xiaohongshu.com/search_result/69a26b69000000001b01d915?xsec_token=AB5T7_1UmsQq-VZ3LWLjKE7uz5_17jv62jqpiWUHGP7cQ=&xsec_source=,霸王茶姬要感动死我,,,,,,
69757ea9000000000a03302d,"记录生活的路人甲滴滴师傅
01-25",https://www.xiaohongshu.com/search_result/69757ea9000000000a03302d?xsec_token=ABshENOTtsFoctX-PfLFG7z5dOlXAd1bJfC5AF-yTmj3M=&xsec_source=,滴滴师傅：不惯着乘客的代表,,,,,,
695df10c000000002202ddfe,"烟斗清酒🍶
01-07",https://www.xiaohongshu.com/search_result/695df10c000000002202ddfe?xsec_token=ABRrO6xDkwlgl7xtJcsbBvENny87UmzEeS5Nt3lMEnjP0=&xsec_source=,能量vlog🍂✦带着香卡一个人citywalk,,,,,,
692993fc000000001e031c49,"Snnooopy
2025-11-29",https://www.xiaohongshu.com/search_result/692993fc000000001e031c49?xsec_token=ABXVtYJ6avz-Aqz2MqMu0JaTQUzdnVSbS-PRv3t5JpOEE=&xsec_source=,看到滴滴香卡上的转一转，千万别去转,,,,,,
6946238c000000001b022ca0,"阡晓沫
2025-12-20",https://www.xiaohongshu.com/search_result/6946238c000000001b022ca0?xsec_token=ABvMxhxo2PpHCCIy-dh1cRs8Mhz6jDUIu0gbL5dTPxcQs=&xsec_source=,雪花转一转,,,,,,
68e914a3000000000503bcff,"小红薯69125AC7
2025-10-10",https://www.xiaohongshu.com/search_result/68e914a3000000000503bcff?xsec_token=ABE5AS4SLICfgOfLhv4X-IiBxGBa7k48h5bUAGjoKNk4o=&xsec_source=,香卡,,,,,,
6a3127a30000000006035875,"林间布蕾
1天前",https://www.xiaohongshu.com/search_result/6a3127a30000000006035875?xsec_token=ABzo91c7VIfdppP7FCZM7bRLDy6ueKS0U83yyZaWbfj-c=&xsec_source=,抹茶湖好出片！和滴滴的夏日限定香卡超搭！,,,,,,
67f3bc36000000001c034ea4,"莫德李
2025-04-07",https://www.xiaohongshu.com/search_result/67f3bc36000000001c034ea4?xsec_token=ABHE5Ya8Iqxh_h0_MsyPiVSDUrJ0IFmPtO0lAVh8ogJx0=&xsec_source=,打的滴滴太臭了😰😰,,,,,,
69468600000000001d03e6c2,"佛系树懒
2025-12-20",https://www.xiaohongshu.com/search_result/69468600000000001d03e6c2?xsec_token=ABvMxhxo2PpHCCIy-dh1cRs4uqzyaffL7gskSa4j4wJiw=&xsec_source=,,,,,,,
69573772000000001e025219,"醉清风以锁愁
01-02",https://www.xiaohongshu.com/search_result/69573772000000001e025219?xsec_token=ABfBETQ0p6heFtHU0xKQp62tiS6heFenO-z_llcn3r8PA=&xsec_source=,滴滴出行的雪花香片是什么味道呀,,,,,,
695cb05d000000001a0238f0,"宅家阿籽
01-06",https://www.xiaohongshu.com/search_result/695cb05d000000001a0238f0?xsec_token=AB9n38vP7g4UEQR5FP3WMgcKr2XAaLLhkLrAcp2ZfbXaI=&xsec_source=,如果用气味记忆串联起我的这一年：,,,,,,
69d3b75a000000002200178f,"草莓🍓
04-06",https://www.xiaohongshu.com/search_result/69d3b75a000000002200178f?xsec_token=ABKX0pnpUCIlorM6PhkQw_Kt24qCkS5h_PmULd9W6-hrw=&xsec_source=,洛阳滴滴司机送的😁,,,,,,
69d4f4fa000000001d01bebb,"takemetothebutterfly
04-07",https://www.xiaohongshu.com/search_result/69d4f4fa000000001d01bebb?xsec_token=ABPgIo60sPY7XE9nuqEV_Mu6yOGcWik6L2yqrCPF45zgk=&xsec_source=,来自滴滴的春天礼物,,,,,,
6940d45d000000001e02f416,"Joe
2025-12-16",https://www.xiaohongshu.com/search_result/6940d45d000000001e02f416?xsec_token=ABKD3fEYR1LvkxnfgsjQii7h-F5ouzdgYLmF51rCxxAW4=&xsec_source=,滴滴专车,,,,,,
69bd34db00000000220035ee,"吴宁芙
03-20",https://www.xiaohongshu.com/search_result/69bd34db00000000220035ee?xsec_token=ABRSu0HIQfvEixI5vVSvv6ePcd6LYsxmEn-CwkHIVR6Go=&xsec_source=,有没有滴滴负责专车广告的人知道这是什么味,,,,,,
69073ef20000000007037765,"卡卡
2025-11-02",https://www.xiaohongshu.com/search_result/69073ef20000000007037765?xsec_token=AB4SqCmnoWY9Tdm6GL9ulbPgTzWauK8gzVnHGRcydTAXA=&xsec_source=,一个怕闻烟味的小女孩轻轻碎了,,,,,,
695eca0d000000000b01026f,"玄枭
01-09",https://www.xiaohongshu.com/search_result/695eca0d000000000b01026f?xsec_token=ABzHT1EaPJWnfHPXFLqG3KEtXx15pkHLPFB3pwS0ucrVs=&xsec_source=,滴滴的定制香卡咋买,,,,,,
690485130000000004004bf5,"奶牛猫赛高
2025-10-31",https://www.xiaohongshu.com/search_result/690485130000000004004bf5?xsec_token=ABsJXQQ-x9xXw_tFHgZ1UpQ5rHPQ8R8AcunO3MHwXVG58=&xsec_source=,有没有人觉得滴滴很可怕,,,,,,
69d72912000000002102e6cc,"小熊丢了
04-09",https://www.xiaohongshu.com/search_result/69d72912000000002102e6cc?xsec_token=AB8hqo4oPtmDE1x4Z1McNuSEjTcdbSclfwgO6F6jcEiJM=&xsec_source=,春天果然暖和起来了，坐滴滴也都是花花🌸🌸,,,,,,
695f18ca000000001a0306d6,"ZZ是个胖宝子
01-08",https://www.xiaohongshu.com/search_result/695f18ca000000001a0306d6?xsec_token=ABCPGKH0StLfDDZAi7bQDYfFrpYrYVHoM_QDreciPhc8A=&xsec_source=,谁懂啊！打个滴滴差点被“他”送走…,,,,,,
6a312a4e000000001503d268,"meme
1天前",https://www.xiaohongshu.com/search_result/6a312a4e000000001503d268?xsec_token=ABzo91c7VIfdppP7FCZM7bRKKSnpzVKS0fWA2KMnZhF7g=&xsec_source=,滴滴女司机抱怨 她计划,,,,,,
6a2f5587000000001c02794a,"芥样姜姜好
3天前",https://www.xiaohongshu.com/search_result/6a2f5587000000001c02794a?xsec_token=ABhGbQODwEeSju5NLYBKEUKrhChcyNC1R7RljWBLAHeo8=&xsec_source=,滴滴清新车 你害我呢,,,,,,
695de67b0000000022021dcf,"q子日记
01-10",https://www.xiaohongshu.com/search_result/695de67b0000000022021dcf?xsec_token=ABRrO6xDkwlgl7xtJcsbBvEDrx_X54hGzwmOSQkWVdQC4=&xsec_source=,如何温暖而幸福地迈向2026 ！^^vlog,,,,,,
6a2d067f0000000022024f0f,"上海的方方Fanfan
4天前",https://www.xiaohongshu.com/search_result/6a2d067f0000000022024f0f?xsec_token=AB4BlRuP-ycxGGxogUCdzoXgkUBClO92ZA1R1h0Y2Y1Hw=&xsec_source=,打车看到有趣的提醒挂牌,,,,,,
6a2be788000000001603d7aa,"Lynn~容三思的理想国
5天前",https://www.xiaohongshu.com/search_result/6a2be788000000001603d7aa?xsec_token=AB4jZTlrUrzbWpDAWdfxQbKUvLpyG5pYztacYalHiNHfI=&xsec_source=,滴滴真是不失时机消费提级,,,,,,
6a28e8ae000000001503cff1,"百万粉丝（打工版）
06-10",https://www.xiaohongshu.com/search_result/6a28e8ae000000001503cff1?xsec_token=ABdPTcnWSepE1ash5ieJzvusq5_6GfNYuM3EazjYb19lk=&xsec_source=,滴滴专车大胆发言,,,,,,
6954c66c000000001e016857,"杏仁智齿
2025-12-31",https://www.xiaohongshu.com/search_result/6954c66c000000001e016857?xsec_token=ABimCV5sfB-XBMjuCZf5Ulh5dP_G8mEFgjH3BlJLVIzeU=&xsec_source=,写在年末：不是时间让人成长 和滴滴去往2026,,,,,,
6a2c257700000000080010b0,"姜戈
5天前",https://www.xiaohongshu.com/search_result/6a2c257700000000080010b0?xsec_token=ABPp00xxOH615zPmdQdlMo5kI-2aVymGtD7Duj0AxsX-E=&xsec_source=,滴滴出行成为历史,,,,,,
6a30d409000000000f007696,"户外好物阿卷😙
2天前",https://www.xiaohongshu.com/search_result/6a30d409000000000f007696?xsec_token=ABHjxo2n_Xyv2atf9j6gRRU_Iv1-7HvH3C74X8fPTcdTw=&xsec_source=,我要不要投诉滴滴？,,,,,,
69834f31000000000b0136bd,"DearSsss
02-04",https://www.xiaohongshu.com/search_result/69834f31000000000b0136bd?xsec_token=ABCgjAeb4pHPN8SfR5Tnh2VLffmSDNCIhJIUabRCiP-Dc=&xsec_source=,滴滴豪华车开出“彩蛋”啦,,,,,,
6954be56000000001d03a27a,"红豆牙白
01-01",https://www.xiaohongshu.com/search_result/6954be56000000001d03a27a?xsec_token=ABimCV5sfB-XBMjuCZf5Ulhw9fh5oXzo1STguyDAoNECc=&xsec_source=,Infp‘s｜味道是淡淡的回忆💭,,,,,,
6a2947830000000035021bb8,"酸豆角啊哈哈哈
06-10",https://www.xiaohongshu.com/search_result/6a2947830000000035021bb8?xsec_token=AB_7-sTUkV0GXDt1lMBWdMz1L5Opz4CGJTRaRAo3fjkSY=&xsec_source=,已集齐一套露儿😉,,,,,,
69aaa0cb000000000e00e173,"Reading fish
03-06",https://www.xiaohongshu.com/search_result/69aaa0cb000000000e00e173?xsec_token=ABzy-1pp5nmFKK-gzVNtVvMAdOqyXPDe8IXky9pLwzzwg=&xsec_source=,感谢滴滴的半天假和礼盒,,,,,,
69d081f8000000001b003a2b,"特制青椒肉丝
04-04",https://www.xiaohongshu.com/search_result/69d081f8000000001b003a2b?xsec_token=ABnY1BGe5ijxMys0J1INOl4Edq4LTiSThNrA30iTODOhY=&xsec_source=,茉莉奶白的赠品轻舟快船香卡,,,,,,
69ce4a8b000000001a02e53c,"无敌爱吃盐面包🥐
04-02",https://www.xiaohongshu.com/search_result/69ce4a8b000000001a02e53c?xsec_token=ABYUwqVln-a3VKxf4sbm9aNBcR7c5Ms03DanluY_0rK_Y=&xsec_source=,头一次碰见带香味的单车！,,,,,,
69b957a800000000230173fd,"种玫瑰的园子
03-17",https://www.xiaohongshu.com/search_result/69b957a800000000230173fd?xsec_token=ABhMv56FsOmv5uVV49O7eMLmbQ_dp6UggEU0QE01dS_aY=&xsec_source=,也就是女司机 我才愿意等这么久 甚至更久,,,,,,
69a434e600000000280235cb,"言午 赤赤
03-01",https://www.xiaohongshu.com/search_result/69a434e600000000280235cb?xsec_token=AB_7q5ptO12u_8oDqfAhSLjrFZCVFA_1-jxt_ciGYVfuw=&xsec_source=,谢谢滴滴送的开工大礼包,,,,,,
