笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
6a3729ca000000001603f1e7,喝一口云,https://www.xiaohongshu.com/search_result/6a3729ca000000001603f1e7?xsec_token=ABKcpdiNookDSeXJp_XLZsdXT-uCsV30m1t85GCOWmLN8=&xsec_source=,滴滴顺风车临行5分钟取消 去哪投诉,"前一晚就接单
前几分钟还在聊天
说等他到了再出去
确定好时间
下一分钟给我取消了
没有告知任何原因
	
太生气了！！
投诉到客服那边只会赔5元优惠券
谁稀罕啊！！
我只要你处罚司机！！！
有什么渠道可以处罚啊啊啊
#顺风车[话题]# #网约车[话题]# #滴滴[话题]# #滴滴顺风车[话题]# #高铁出行[话题]# #滴滴司机[话题]# #滴滴客服[话题]# #回家顺风车[话题]# #出行交通方式[话题]#",610,28,981,70,2026-06-21 08:01:14
6a3537440000000007010d4f,Cronin,https://www.xiaohongshu.com/search_result/6a3537440000000007010d4f?xsec_token=ABDd5hG3NhZq6FEnRuAryES-u6tNkbjRHG8usBNdjTSCo=&xsec_source=,滴滴专车竟然打到了高合,打车打到最贵的一辆车了#网约车[话题]# #滴滴专车[话题]# #高合HiphiX[话题]# #滴滴[话题]#,10,1,,2,2026-06-19 20:34:12
6a376219000000001102fcb9,家有猫妹唤拾柒,https://www.xiaohongshu.com/search_result/6a376219000000001102fcb9?xsec_token=ABKcpdiNookDSeXJp_XLZsdfAKo9QLlYjyHTb7_xJ_Ruc=&xsec_source=,顺风车高速费这次应该是被骗了,前天端午出去玩，回来顺带拉了两个从石油大学润杰公寓到北京朝阳站的学生，没备注带行李，我感觉去车站，多少应该有行李，不过反正是空车，无所谓了，不过接到人还是有些失望的，两个男生，挺胖的，行李很重，当时就不太想拉了，不过想想学生，算了，一路不提，重点来了，下高速的时候协商好了他们出10块高速费，嗯应得很好，下车确认到达一起，没多想，下车我还提了一嘴，高速费结一下，回复马上结，今天第三天了，平台客服说打不通电话，挺好，为了十块钱，应该是电话都换了，不过我一想，好像是毕业了，那换电话也挺正常好像。行吧，头一次被骗高速费，记录一下哈哈，不过这种应该还是极少数个例，以后还是会愿意相信人，特别是学生，毕竟我们都是从那时候过来的。#顺风车[话题]#,3,,11,,2026-06-21 12:01:29
6a355f35000000001700a9c6,。,https://www.xiaohongshu.com/search_result/6a355f35000000001700a9c6?xsec_token=ABDd5hG3NhZq6FEnRuAryES56l26qE4AU7j0B9LZXMunc=&xsec_source=,暑期实习timeline,"- 搜狐：T 一面✅，T+7 二面✅
- 滴滴：T+1 一面✅
- 爱学习：T+2 一面✅，T+9 二面✅
- 百度：T+2 一面✅，T+7 二面✅，T+15 三面✅
- 视频号：T+5 一面✅，T+12 二面❌，T+61 一面✅，T+76 二面✅，T+90 三面✅
- soul：T+6 一面✅，T+8 二面✅，T+12 hr面
- 满帮：T+7 一面✅，T+12 二面✅
- shopee：T+13 一面✅，T+20 hr面✅
- 抖音：T+16 一面✅，T+22 二面❌，T+29 一面❌，T+35 一面✅，T+40 二面✅，T+50 三面❌
- 头条：T+63 二面✅，T+70 hr面，T+82 二面✅
- 淘天：T+21 一面❌，T+75 一面❌，T+89 一面✅，T+91 二面✅，T+92 hr面✅
- 闪购：T+50 一面✅，T+59 二面❌
- 京东：T+28 一面✅，T+33 二面✅，T+37 hr面❌
- 快手：T+41 一面✅，二面拒，T+75 一面✅，T+77 二面✅，T+82 hr面✅
- 蚂蚁：T+75 一面❌
基本就这么不太圆满的结束吧#互联网大厂实习[话题]# #找实习[话题]#",15,6,4,2,2026-06-19 23:24:37
6a372eb3000000000f028de8,梦云画,https://www.xiaohongshu.com/search_result/6a372eb3000000000f028de8?xsec_token=ABKcpdiNookDSeXJp_XLZsdcfXbVGQKahQr4-oSPyXRVw=&xsec_source=,勇闯猿辅导day4,马上培训期就要结束了，第四天主要是看视频纠正一下发音以及一些介绍，然后晚上继续学习打电话[叹气R] ，因为晚上下雨就等到了十点半去楼下用企业版滴滴打车（这个还挺好用的，就是人多的时候要等挺久才能打到车），总体来说还可以，我们一起培训的这些人里好像也就两三个走了的，而且我觉得第二、三天能撑过的应该就是可以接受这个工作#新人入职[话题]# #实习日记[话题]# #实习[话题]# #我的找工作日记[话题]# #入职[话题]# #上班第一天[话题]# #大学生实习[话题]# #实习生日常[话题]#,7,,5,,2026-06-21 08:22:11
6a34f433000000000803dc73,椒盐洋芋坨,https://www.xiaohongshu.com/search_result/6a34f433000000000803dc73?xsec_token=ABdaQY6AecABtGSye1LTp9ZSM3ZlT6kJPa3J4_WtuBqWU=&xsec_source=,滴滴顺风车千万不要选那个城际拼车！！！,"很久没有打顺风车，压根儿不知道这个城际拼车是什么，想着端午节多选一个打到车的概率高一些，就一起喊了。
	
抢单倒是快，默认跳转到了一个“玖玖专车”，第一个司机接单，我一看人家一直在往我的目的地方向走，还纳闷儿真的能在约定时间到达么，人家自己取消了。
第二次呼叫，还是玖玖专车接单，我看司机行程，一共要接4个人，我是第三个。平台显示15：20出行，到点我准备下楼了，刷新显示司机位置，结果离我30多公里，要70分钟才到。我取消订单，竟然要扣我15.19的费用？？？打他们客服专线，一直没人接，我就联系司机让他取消，他说一堆，讲现在不管我打什么车都要等这么久，我说你不用跟我讲这么多，你把我订单取消掉，好家伙人家急吼吼地说他取消不了，把电话挂了[微笑R]然后过了一两分钟？给我推送消息说司机取消订单了，不是取消不了吗[黑薯问号R]
	
我转头重新在滴滴上重新打了一个顺风车，准点上车，即使后面又去接了个人，我也在预计时间内到目的地了。[微笑R]
	
当年还能打上正儿八经的顺风车，现在实质上就是黑车平台，发布行程秒抢单，就算打独享，上车也会发现司机在不同平台用不同号接单，坐满一车人，根本不存在独享一说。打拼车也是，明明一车人，但是一样按没拼成算。
	
#顺风车[话题]# #避雷[话题]# #玖玖专车[话题]# #滴滴[话题]#",2,,12,2,2026-06-19 15:48:03
6a37e147000000000f01dc5d,66不66,https://www.xiaohongshu.com/search_result/6a37e147000000000f01dc5d?xsec_token=ABKcpdiNookDSeXJp_XLZsdUkuU-7uqtRS1HK1IjBkiNc=&xsec_source=,滴滴V7礼遇卡～～出！每月一张！,"滴滴V7会员礼遇卡～
自己账户每月仅一个，秒到账，滴滴V7会员礼遇卡，90天有效期。打车速度更快！！
内含31次快速应答，5次无车赔，1次特快优惠，5次免取消，5次极速赔付，50次行程意外险。
每月还有出行券相送，权益丰富实用。
领取后不退不换，下单前请仔细考虑。
领取过两次的勿拍。打车超级快的加速神器。
只有一个邀请资格了。
完成任务可得 希尔顿金，华住会铂金，亚朵铂金，机场休息室等。
性价比超高！#滴滴出行[话题]# #滴滴V7[话题]# #滴滴会员[话题]#",,,1,,2026-06-21 21:04:07
6a356768000000000f01e8c6,玲娜贝儿和阿信都爱喝养乐多🥕,https://www.xiaohongshu.com/search_result/6a356768000000000f01e8c6?xsec_token=ABDd5hG3NhZq6FEnRuAryESy8tWnXnL5s4756hvaC201E=&xsec_source=,安庆旅游备忘录,"吃～金回回牛胸骨面（连吃两天），伊伊粢饭团，宜泽鱼籽火锅清炒藕带，薄利白切猪肚，宋徽馆煎饺，卡旺卡手剥水蜜桃，星巴克大南门店（江边风景好营业时间不友好），炒面每家都好吃，超港提拉米苏面包蛋挞，大南门牛肉煎包油饼，金源堂先锋巷青椒肉丝炒面，工农街老张香酥鸭豆干，小辞店美式咖啡＋环境。
	
住～安庆迎宾馆，建议二楼三楼，优点干净服务好，缺点不能住一楼（此处手动@美团 表扬）。
	
行～公交车或者滴滴打车或者路边扬招出租车，滴滴打车建议选择特惠或者特快，不要选快车，因为快车基本都是出租车，在紧急情况下会让你付很高的调度费，紧急情况下如果滴滴我前面说的两个车型没有车建议直接路边扬招 （亲测扬招上车看到司机手机界面上都是显示不接单坐等加调度费）。
	
#避开人流的旅游地[话题]# #安庆[话题]##安庆美食[话题]##安庆旅游[话题]##安庆炒面[话题]# #安庆出行[话题]#",5,1,5,1,2026-06-19 23:59:36
6a35544d000000000803cd37,Memo,https://www.xiaohongshu.com/search_result/6a35544d000000000803cd37?xsec_token=ABDd5hG3NhZq6FEnRuAryES6tNabvhqbayGb4c-s2hz-c=&xsec_source=,给滴滴司机发感谢红包的时候竟然抵扣了,"今晚打车遇到一个很好的司机，接我的路上堵车很久没有一句抱怨，心态特别好
下车之后想着过节给个感谢红包
发现竟然用支付宝出行给的红包抵扣了 惊喜呀
端午安康🥳",1,,2,,2026-06-19 22:38:05
6a33aa7000000000160250c0,猫皇帝烟酒生,https://www.xiaohongshu.com/search_result/6a33aa7000000000160250c0?xsec_token=AB3oib7tH48MvQDiWXZFlvVWjcXQ-C8kxEvIydXpBmtu4=&xsec_source=,长春搭子,有没有这两天一起吃饭一起喝一杯的搭子、吉大南校附近、研究生在读、美女请滴滴滴滴、我买单特快！不参加组局！！！！,4,,1,,2026-06-18 16:21:04
6a35187d000000001c027b48,猫皇帝烟酒生,https://www.xiaohongshu.com/search_result/6a35187d000000001c027b48?xsec_token=ABDd5hG3NhZq6FEnRuAryES_-EpHbH-mZpPoUA2e55bVc=&xsec_source=,长春搭子,"有人这两天一起饭搭子小酌搭子么，喜欢喝酒酒品也好、研究生在读买单特快！
美女滴滴滴滴滴、不参加组局哈",2,,2,,2026-06-19 18:22:53
67b84350000000002900d89b,"轻微疯狂
2025-02-21",https://www.xiaohongshu.com/search_result/67b84350000000002900d89b?xsec_token=ABFKcL8t0hOcwttaFt8mT16HXzm5McTNGwcBvh7rUV2Lw=&xsec_source=,睡一觉醒来天塌了！10元车费变147元,,,,,,
686a44dc000000002001bd44,"咩咩咩
2025-07-06",https://www.xiaohongshu.com/search_result/686a44dc000000002001bd44?xsec_token=ABUBjlfWKnCf60tT-ues2hdfH-mA1DmoBulckcGLp8myo=&xsec_source=,挂一笔滴滴抽成超60%,,,,,,
6a15292b000000003503b673,"哈哈哈
05-26",https://www.xiaohongshu.com/search_result/6a15292b000000003503b673?xsec_token=ABolkgzTk7hTFQDGzVWSzimNECHScy2lMNqiOceQ4iOiE=&xsec_source=,,,,,,,
6a1d5eb000000000080002fd,"庸人自扰
06-01",https://www.xiaohongshu.com/search_result/6a1d5eb000000000080002fd?xsec_token=AB1QX6bkZUSkjWEw5zP_Y4A7Sjw1gLpXC0D41LSZE7JYk=&xsec_source=,别没苦硬吃，这个世界不奖励卖惨,,,,,,
687c99c5000000000d01855a,"记录生活的路人甲滴滴师傅
2025-07-20",https://www.xiaohongshu.com/search_result/687c99c5000000000d01855a?xsec_token=ABfK_Rb3mvqt3w5WjsclZ4SrWgEJodIvn0l2TAShgCtKA=&xsec_source=,滴滴师傅：真的理解不了部分同行,,,,,,
69b538b5000000002800933e,"网约车小董
03-14",https://www.xiaohongshu.com/search_result/69b538b5000000002800933e?xsec_token=ABDxg7SbSHrwyNoyRM9Ia8U8jXMvyqYPeMsro-4dljmcc=&xsec_source=,你们也这样吗？,,,,,,
68abad28000000001b0333d2,"蔸尤米
2025-08-25",https://www.xiaohongshu.com/search_result/68abad28000000001b0333d2?xsec_token=ABa7z8mWii9FEtfy_VjcClTbgEtDZezK3QonlhZq59KIM=&xsec_source=,第一次打到专车 吓死我了,,,,,,
69799f2c000000001a02b48a,"小红薯696FD72A
01-28",https://www.xiaohongshu.com/search_result/69799f2c000000001a02b48a?xsec_token=ABRV66t5bAOt3SoqmOqgJgFNXornQrchyIHXj6vkd10tM=&xsec_source=,一图看懂网约车各平台,,,,,,
68e100410000000003022a49,"留白
2025-10-04",https://www.xiaohongshu.com/search_result/68e100410000000003022a49?xsec_token=AB6HksDaYIFliclo0WOxbBedWBRbnFZPU-U9LaKJiIByY=&xsec_source=,滴滴太牛批了,,,,,,
686f0eee0000000012017cad,"FFFx🌟
2025-07-10",https://www.xiaohongshu.com/search_result/686f0eee0000000012017cad?xsec_token=ABxzGPQWZ1hZHVoYRtWzu29enVwK0tT6QwfvNdpbZADgE=&xsec_source=,感谢滴滴让我知道自己有瞬移功能🥰,,,,,,
69d42b4f00000000230228fe,"尘埃落定
04-07",https://www.xiaohongshu.com/search_result/69d42b4f00000000230228fe?xsec_token=ABPgIo60sPY7XE9nuqEV_Mu0WIMpnAbNqDvxGB5frUVzM=&xsec_source=,,,,,,,
66b3894d0000000009017af7,"红泥小火炉
2024-08-07",https://www.xiaohongshu.com/search_result/66b3894d0000000009017af7?xsec_token=ABBLzae9KIFQtBUHf0e1IxVIsWJbyh45iJwoqrRWSXwTg=&xsec_source=,滴滴会自动帮你勾选特快车型就为了多赚点,,,,,,
685fd77a00000000120161f9,"禿頭全麥bagel
2025-06-28",https://www.xiaohongshu.com/search_result/685fd77a00000000120161f9?xsec_token=ABz7h42xT1opSe5Y2JxBYRLHM1CFk45apLI5IFeENiCAg=&xsec_source=,大家有没有发现网约车现在越来越慢了,,,,,,
686ccfb5000000000b02e792,"零夜
2025-07-08",https://www.xiaohongshu.com/search_result/686ccfb5000000000b02e792?xsec_token=ABI_9FxilkWi-hGOYi-atMZwnOPQCWfHv7w6tiJ8yLR0I=&xsec_source=,,,,,,,
6a156ca100000000360332d8,"哈哈哈哈哈哈哈嗝
05-26",https://www.xiaohongshu.com/search_result/6a156ca100000000360332d8?xsec_token=ABolkgzTk7hTFQDGzVWSzimF0yjit8KIb0J5cA6RP_jPc=&xsec_source=,滴滴你咋了………,,,,,,
69f935c600000000360193df,"汐渡
05-05",https://www.xiaohongshu.com/search_result/69f935c600000000360193df?xsec_token=ABhXDJFUvWQMw84oPiqf_AkFbPFdjbZ1mGKzM4ROLTAgY=&xsec_source=,滴滴打车顺序就是个摆设,,,,,,
69effef80000000036003ca9,"落日丸子🍡
04-28",https://www.xiaohongshu.com/search_result/69effef80000000036003ca9?xsec_token=AB8p0SYY1V5mgkmzEpkakNi8KBURnuTFpGJsoz0ZVyP9c=&xsec_source=,滴滴要脸？,,,,,,
67964815000000002a002b82,"星月夜
2025-01-26",https://www.xiaohongshu.com/search_result/67964815000000002a002b82?xsec_token=ABc3tChZQ7kEqGXr9Zd6_V2bKQJMGG52_QDzcxLP7kWwE=&xsec_source=,在滴滴实习会有滴滴打车券吗？,,,,,,
674d12f400000000080045b6,"琥珀川
2024-12-02",https://www.xiaohongshu.com/search_result/674d12f400000000080045b6?xsec_token=ABztdjAOAW7yx2COAoXl84TgkJwlSi1xSt510un2Nl31k=&xsec_source=,我坐的是特快还是特慢,,,,,,
66aed7c4000000000600fba4,"每日观点
2024-08-04",https://www.xiaohongshu.com/search_result/66aed7c4000000000600fba4?xsec_token=ABexl16QSfaBwCs2RbfZ_F1uOG3Qaf5t8-bMK3EBv_Y5I=&xsec_source=,,,,,,,
68444bd4000000000f0320bf,"Y.
2025-06-07",https://www.xiaohongshu.com/search_result/68444bd4000000000f0320bf?xsec_token=AB4gZPq95kfNcNKOtk-Vcoymgv3C9qu1E1Zh7r2Ht08kQ=&xsec_source=,,,,,,,
69a0329c000000000e00de13,"张鉴猪师
02-28",https://www.xiaohongshu.com/search_result/69a0329c000000000e00de13?xsec_token=AB05ASQ6bTFNKqd7VbVREClgOx5tKDOLqcPFF9qxFazDY=&xsec_source=,每次打滴滴专车不拿水 都觉得自己是个老钱,,,,,,
