笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
6a41c9e4000000001503e9ee,ggooat,https://www.xiaohongshu.com/search_result/6a41c9e4000000001503e9ee?xsec_token=ABTUt087pbii-qMfog6a9NbC-7qpeZs0q27gSnu4fdlHw=&xsec_source=,滴滴是只招犯困司机吗,"一个星期内拉黑了四个司机 甚至还有两个疲劳驾驶 一个趴在方向盘上 一个和乘客一起闭目养神
投诉后只会给个没人在乎的十块钱打车券
烂完了[赞R][赞R][赞R]#滴滴出行[话题]# #滴滴打车[话题]# #滴滴司机[话题]#@滴滴",6,,2,1,2026-06-29 09:27:00
6a3b6539000000002101464d,得意黑,https://www.xiaohongshu.com/search_result/6a3b6539000000002101464d?xsec_token=ABPsthXSKeE0brP3sTKr40fTvN5k6CccR5DnGRq2wY0oY=&xsec_source=,,滴滴求赠五折券#滴滴打车[话题]#,,,13,,2026-06-24 13:03:53
6a434f79000000001503e773,小慧.,https://www.xiaohongshu.com/search_result/6a434f79000000001503e773?xsec_token=AB7XlOpjaC-IZaPY4BmYPc1hin6CVsKw2PCXgyBNGlxmw=&xsec_source=,不知不觉打车都打了这么多了.,"经常坐滴滴的看过来
滴滴打车记录积分换奶茶了
留着也没用 不换白不换.#滴滴[话题]# #滴滴出行[话题]#",1,,,,2026-06-30 13:09:13
6a3d01df000000000f033fb1,🍉🍊🍌🍍🥝🍅,https://www.xiaohongshu.com/search_result/6a3d01df000000000f033fb1?xsec_token=ABtcmhZJuoCeRz2WMNJyf5k2SNRrhK7GDLNNae2ub2foc=&xsec_source=,着急赶飞机，提前打顺风车,"✅前提：6.24号就已经打到顺风车，出发前与司机电话沟通 协商后愿意提前出发，等到协商时间，再次打了一个电话 沟通五分钟到达目的地 多等时间不说，他去取消订单了 whatfk！？！？
❌为什么司机取消订单没有提醒 没有电话 一个人提前傻站在路口二十分钟，举报没有效果，还合作共赢，耽搁时间，额外产生的打车费用，我快放弃这个软件了#滴滴[话题]##顺风车[话题]##取消订单[话题]##滴滴打车[话题]# #大数据[话题]##赶飞机[话题]# #滴滴顺风车[话题]#",17,9,622,4,2026-06-25 18:24:31
6a3b2bb3000000000f01ca8b,滴滴哒哒,https://www.xiaohongshu.com/search_result/6a3b2bb3000000000f01ca8b?xsec_token=ABPsthXSKeE0brP3sTKr40fSddx2g_mTsDwaRb4ZuZgdI=&xsec_source=,,#滴滴[话题]# 滴滴打车现在是快破产咯吗。。。。。早上下雨，8点25分开始叫车，8：30派车，距离上单结束还有10分钟，于是取消订单重新叫车，然后就没有然后了，一直到8：49才重新派车，这次更离谱，距离上单结束还有12分钟。有毛病吧，半个小时就派了两个车，还都是要等10分钟以上。我9点上班，等车接到我的时候都已经9点了 =_=,16,,32,,2026-06-24 08:58:27
6a43410f000000001102faf1,NN,https://www.xiaohongshu.com/search_result/6a43410f000000001102faf1?xsec_token=AB7XlOpjaC-IZaPY4BmYPc1kL7pyscXnU_TMWZxkBWc7E=&xsec_source=,滴滴打车莫名被取消,然后收取我4元的取消费，取消了要打二次了，不付不能打第二次，无奈只有付款，后面申诉无果，普通人维权太难了吧，#网约车[话题]# #出行交通方式[话题]# 真是无语，打了这么多电话没有一个电话可以打通，到底有没有滴滴客服@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴打车 @滴滴@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴出行客服@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴出行客服@滴滴@滴滴@滴滴@滴滴@滴滴出行客服@滴滴@滴滴@滴滴@滴滴出行客服@滴滴@滴滴@滴滴出行客服@滴滴@滴滴出行客服@滴滴出行客服01 @滴滴美好出发@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴@滴滴出行客服 @滴滴,1,,17,,2026-06-30 12:07:43
6a42376a0000000008026c5d,青木（转动命运的齿轮）,https://www.xiaohongshu.com/search_result/6a42376a0000000008026c5d?xsec_token=ABQVyUkfWHK_FtFvRGM75pqIbkbpYdONRjaDksYfJieRA=&xsec_source=,有滴滴互助5折券的吗,"#滴滴5折券[话题]#
#滴滴[话题]#
#打车互助[话题]#
每天固定打车。",1,,89,,2026-06-29 17:14:18
6a421832000000001503c6a2,动感小白菜,https://www.xiaohongshu.com/search_result/6a421832000000001503c6a2?xsec_token=ABQVyUkfWHK_FtFvRGM75pqJPTY_UQU1u9FSnDUfq_UYc=&xsec_source=,,"回家打滴滴，刚下雨，没人接单。加价三次，等了30分钟，终于有人接了。
	
结果接单的车，就是一直停在我旁边那辆白色轿车！
	
一问司机：他在楼下等了20分钟，滴滴没给他派单。
我加的价，全是滴滴平台拿走，司机一块钱没多拿。
	
乘客加价、司机白等，平台两头赚差价。滴滴，你是真会做生意",26,2,74,,2026-06-29 15:01:06
6a40bc6f0000000006030577,Yaya_,https://www.xiaohongshu.com/search_result/6a40bc6f0000000006030577?xsec_token=AB5hjlIBOM-BYLy2hwGXAM3cvgV3OPO96c4USGwd2siKE=&xsec_source=,韩国滴滴打车20分钟1000块？,预付了110人民币，下车一看要我补900多？这是对的吗#滴滴出行[话题]# #滴滴[话题]# #韩国旅游[话题]##滴滴网约车[话题]#,317,26,302,326,2026-06-28 14:17:19
6a3cbdcb0000000022016f8f,不吃香菜的胖头鱼🐟,https://www.xiaohongshu.com/search_result/6a3cbdcb0000000022016f8f?xsec_token=ABqcB6aplIQNQwxyWBjOCS5EnkoWObKzJNu7Tp2dCrl1A=&xsec_source=,打了辆臭车😷,"刚刚滴滴叫了一辆车
我滴妈
真的又臭又脏 跟他喵进了司机被窝一样
还一股烟味儿🚬
庆幸自己戴了口罩😷不然都能窒息了
#千万要注意[话题]# #滴滴[话题]# #臭车[话题]# #司机[话题]#",4,,8,1,2026-06-25 13:34:03
6a4147bc00000000080241d1,momo,https://www.xiaohongshu.com/search_result/6a4147bc00000000080241d1?xsec_token=ABTUt087pbii-qMfog6a9NbD6HRh3y7klWoI0cVT2Bpr0=&xsec_source=,滴滴打车，乘客未上车，司机就开始了 行程,"在北京南站打车，乘客未上车司机就开始了行程，我想问司机是如何知道乘客的手机尾号的，为什么乘客未上车司机就可以开始行程？？？@滴滴美好出发 @滴滴出行客服
22:30 到南站，特地做了攻略到京印大厦西门打车，我在等待时间内到达了，倒计时还剩 1min 多钟，拨打了司机电话说我在西门停车场出口这里，麻烦他从西门停车场出来接上，司机说好，但迟迟不动，期间一直给我打电话，说好的，他这就过来，但是定位显示迟迟不动，我明显听出了司机故意拖延，我说定位显示您一直不动，我取消订单了，这时候已经超付了等待时间 5min，我想司机不愿意来接我那我取消得了，结果打开 app，司机开始了行程？？？我只能点我没上车，关闭了订单，我想请问我没有告诉司机我的手机尾号，他为什么可以开始行程？司机是怎么知道我的手机尾号的？#滴滴打车[话题]#",5,3,14,5,2026-06-29 00:11:40
6a3e59f5000000002201b379,Milo,https://www.xiaohongshu.com/search_result/6a3e59f5000000002201b379?xsec_token=AB4sCkyJkDrGrB-1MzxRYBUcebfLCWA-PZcXKGF6c7EVY=&xsec_source=,建议女孩子们，打车都去设置女性友好,"哎呦我真的要夸爆那个女性友好叫车功能！
之前看别的博主发一直以为只有别的城市才有，结果前段时间一刷手机，好家伙，原来女孩子打滴滴都能优先呼叫女司机。从那以后我打车就跟开盲盒开出隐藏款一样，再也没踩过雷！
前两周我姐搬家，叫我去当苦力。忙活一上午，累得腰都直不起来，我俩瘫在空荡荡的客厅里叫外卖，顺便约了辆滴滴准备各回各家。
我姐属于那种对安全特别注重，平时一般也是都打专车，觉得安全一些。那天她正打算打专车，我赶紧拦了一把：“哎你试试这个，女性友好模式，能优先派女司机。”
她一脸狐疑：“靠谱吗？别又是噱头。”
结果车来了，司机姐摇下车窗冲我们笑：“是你们叫的车吧？慢慢来不着急。”
我姐一上车就愣了，悄悄给我发微信：“这比专车还舒坦啊。”路上跟司机姐聊起来，她说她每天出车之前都要擦一遍内饰，后备箱还备着除味喷雾，“女乘客本来就图个安心，车不干净我都不好意思接单”。
下车之后我姐站在路边，愣愣地说了句：“以后我都点这个了，早知道有这功能我应该早点打这个功能。”
我笑她：“你早问我啊，我都偷摸用好久了哈哈哈哈。”
#网约车[话题]# #对女性友好[话题]# #女生出门保护好自己[话题]# #守护女性安全感[话题]# #女生注意安全[话题]#",339,13,378,33,2026-06-26 18:52:38
6a3f8cda0000000021014de3,阿寻小橘子🍊,https://www.xiaohongshu.com/search_result/6a3f8cda0000000021014de3?xsec_token=ABv0Z_Vc4P3srAHrbbLSZfmK1YkQHjZOXa6kFHT9r7lR4=&xsec_source=,需要更多女司机！！,不想坐臭车！！！！#滴滴打车[话题]# #她计划[话题]# #抵制滴滴臭车[话题]#,134,1,12,,2026-06-27 16:42:02
6a41b48c00000000060206fd,澹台月明,https://www.xiaohongshu.com/search_result/6a41b48c00000000060206fd?xsec_token=ABTUt087pbii-qMfog6a9NbGA3lfIXbuiGZBK6pKWmp6g=&xsec_source=,滴滴打车互换券,找一个固定的搭子，工作日互换滴滴打车五折券。我现在就有券，可以先给你发。白嫖勿扰哦 。时间一般在8点10分左右#滴滴打车卷[话题]# #滴滴券[话题]# #滴滴我[话题]# #打车券[话题]#,,2,35,,2026-06-29 07:55:56
6a3f5b100000000022008ff1,优忧yoyo,https://www.xiaohongshu.com/search_result/6a3f5b100000000022008ff1?xsec_token=ABv0Z_Vc4P3srAHrbbLSZfmP5GwSPDyuHdkwSGonohhhQ=&xsec_source=,北京滴滴10元工作日蹲固定互送搭子,"工作日每天早上都会打车！蹲固定互送搭子
#互助[话题]# #北京[话题]# #滴滴[话题]# #打车[话题]#",,,29,,2026-06-27 13:09:36
6a3a58bb000000001603f5e1,爱吃炸鸡翅,https://www.xiaohongshu.com/search_result/6a3a58bb000000001603f5e1?xsec_token=ABwCUhsa8Mc6DcfeABWEnme3HU7i6L45psVb2cEcORPww=&xsec_source=,有些车，真的不该上路🚫,"今天出门打个车，一开门差点原地升天😇
不是我说，这车里的味道，是车本身在发酵，还是司机大哥自带“体香”？那叫一个醇厚绵长，闷得我脑壳嗡嗡的，每一口呼吸都是对肺的极限挑战😷
全程戴着口罩还不够，还得上手捏住鼻孔，只敢用嘴巴浅浅换气。司机毫无察觉，我也不敢开口，怕一张嘴味道就灌进来。
最后两百米，实在忍不了，直接让司机放我下来，宁愿走路也不多待一秒。
以后打车，我会默默祈祷：车干净，人清爽🙏
#滴滴司机[话题]# #打车避雷[话题]# #狐臭[话题]# #臭车[话题]# #体验感极差[话题]#",14,,13,,2026-06-23 17:58:19
6a3a64b6000000000f0178b8,d,https://www.xiaohongshu.com/search_result/6a3a64b6000000000f0178b8?xsec_token=ABwCUhsa8Mc6DcfeABWEnme6X_TfhQIgciqqEBoFTKAU0=&xsec_source=,,北京滴滴打车券10元券，求一张，马上打车就回,,,12,,2026-06-23 18:49:26
6a3b5546000000001101cd9d,momo,https://www.xiaohongshu.com/search_result/6a3b5546000000001101cd9d?xsec_token=ABPsthXSKeE0brP3sTKr40fbK-cthObCf1c6_oRMhoiOA=&xsec_source=,滴滴打车优惠券互换,北京滴滴10元券互换搭子！工作日每天早上打车#滴滴[话题]# #北京滴滴[话题]# #滴滴出行[话题]# #通勤[话题]# #互换[话题]#,2,3,131,,2026-06-24 11:55:50
6a40e62b0000000021015dd8,木村盆哉,https://www.xiaohongshu.com/search_result/6a40e62b0000000021015dd8?xsec_token=AB5hjlIBOM-BYLy2hwGXAM3bQyR9BXh0e6i-zoC7y1mEA=&xsec_source=,求问滴滴打车怎么省钱呀,#滴滴打车[话题]# #滴滴出行[话题]# #滴滴打车劵[话题]#,2,2,12,,2026-06-28 17:15:23
6a425d890000000008001eac,滴滴出行宁波,https://www.xiaohongshu.com/search_result/6a425d890000000008001eac?xsec_token=ABQVyUkfWHK_FtFvRGM75pqK-jYePe1EjXuk6-a-dXLPk=&xsec_source=,有奖调研宁波听劝版✨免费拿华为蓝牙耳机🎁,"打车党集合！小滴今天决定闷声干个大事儿！
在宁波打车遇到过什么痛点难点吗？
快来跟小滴吐槽吧🚗  我们尽力为你解决~
	
📝调研时间：即日起—2026.07.31
调研场景：校园、景区、车站机场、商场、医院
反馈方式：评论区直接分享你在上述「五大场景」的打车踩坑经历、实用优化建议
	
🎧 小滴会挑选最佳走心的评论｜免费送蓝牙耳机
我们会努力听劝，提升大家的打车体验哒！
	
#宁波薅羊毛[话题]# #宁波免费福利[话题]# #宁波出行[话题]# #宁波打车调研[话题]# #大学生福利[话题]# #宁波本地活动[话题]##滴滴打车[话题]# #滴滴宁波[话题]##调研[话题]#",4,1,8,4,2026-06-29 19:56:57
6a3b268b0000000011017451,晴天天天天,https://www.xiaohongshu.com/search_result/6a3b268b0000000011017451?xsec_token=ABPsthXSKeE0brP3sTKr40fZbv4EdIgzGQy7ndXISJGvQ=&xsec_source=,滴滴五折打车券,"滴滴打车互换券
找一个固定的姐妹，工作日互换五折券。我现在就有券，可以先给你发。白嫖勿扰哦 。时间一般在8点10分左右#滴滴打车卷[话题]# #滴滴券[话题]# #滴滴我[话题]# #打车券[话题]#",5,5,281,3,2026-06-24 08:36:27
6a3e8700000000001003d5f4,滴滴打车,https://www.xiaohongshu.com/search_result/6a3e8700000000001003d5f4?xsec_token=AB4sCkyJkDrGrB-1MzxRYBUVi4WIYaoIqWa3kQnODENI8=&xsec_source=,（一句忧郁文案）,#燕云[话题]# #我是这样的少东家[话题]# #燕云十六声[话题]#,2,,,,2026-06-26 22:04:48
6a407ea60000000008033279,Kirin,https://www.xiaohongshu.com/search_result/6a407ea60000000008033279?xsec_token=AB5hjlIBOM-BYLy2hwGXAM3UpyNmcrgsRhgn84rQ6yOgI=&xsec_source=,今日出门小幸运——滴滴特惠小米su7,"一辈子忘不了的体验
这他妈真太爽了
叫师傅崩了脚零百，真没坐过零百这么快的车[doge][坏笑R]
另附奥迪A3和model3，选择了su7
#滴滴出行[话题]##特惠快车[话题]##小米su7[话题]##小米[话题]##雷军小米[话题]#",13,3,18,2,2026-06-28 09:53:42
6a4345100000000008031844,乱回必骂,https://www.xiaohongshu.com/search_result/6a4345100000000008031844?xsec_token=AB7XlOpjaC-IZaPY4BmYPc1uTAvs8fA0jRyMSYTOFKHuA=&xsec_source=,打滴滴被辱骂威胁知道你住哪,"经常用滴滴打车，第一次被司机威胁。家人帮我从滴滴上代叫车，一直叫的独享，这次没注意勾选了拼车，我不知道。
车到了，车刚停稳，我从右后方拉开车门准备上车，车里还有一个人。
我以为她是上一单的乘客，就站在旁边等她下车。等了3秒，司机吼我“别人等你上车，你就上啊，拼车单没得挑位置”。
我就赶紧到副驾坐好，报了手机尾号，他吼着说“你不知道拼车单才几块啊”，我解释是别人帮我叫的我不知道是拼车，他又立刻大吼，语气特别暴躁“把安全带系上！赚你几块钱！？要罚款啊！罚款你交啊！？你说什么罚款啊！？xxxx（忘了）”。我说我已经在系安全带了，罚不罚款都会系的。
之后没人说话，女生和我先后到达目的地。我下车准备走，一回头发现他直勾勾的盯着我，冷笑着对我竖中指。我怼了他一句，他单价再少我又不欠他钱，说完把车门关了。
他也把安全带解开，从车上下来站着指我，我在公司大门旁往门里走，门旁就是保安室，有几个保安值守，他快步朝我走来，边走边骂“丢雷妈个hai”（粤语脏话，骂家人的），我也回骂他同样的，拿起手机对着他“你想怎样啊”。
可能是因为我旁边站了保安，他在距离我几米的地方停下来了，盯着我看，转身走回车，威胁道“我知道你家在哪”，我“那又不是我家”（起点不是我家，但离我家比较近）。我进大门后，他也开车走了。保安站在门旁看着我们，没来劝阻。
有时候我是所有车型都勾选，哪个快就坐哪个，也打过低价车，遇到的司机最多抱怨下钱少，这种上来就竖中指骂人、想动手、人身威胁的是第一次见。
#滴滴[话题]#",16,,,1,2026-06-30 12:24:48
6a42347a000000002003a2f3,Emmm...,https://www.xiaohongshu.com/search_result/6a42347a000000002003a2f3?xsec_token=ABQVyUkfWHK_FtFvRGM75pqIOchprUrsJoQIGZc5PpRxc=&xsec_source=,滴滴快车固定价？吃相太难看,"上周开始，快车突然也变成固定价了，我不到40分钟的车程比平时的预估价高了8-10块，日常就算堵车也没它这个所谓的固定价高！
现在看这个说明，合着乘客多掏了钱，司机收入不变，多出来的给了谁？请问给了谁？
打客服反馈说固定价可以帮乘客避免堵车等情况，可我这路一般不堵车啊，就算偶尔堵车也花不了这么多，不用你帮我“节省”[抓狂R]
后来客服还说可以手动选择预估价的快车，反正我没找着，又说可能当时我周边只有选择了固定价的快车司机（胡扯，车上问了司机，说他毫不知情），后来给了个优惠券草草了事。
既然平台声明是“试运行”，那我就来提出点反对意见，不同意！就算涨价也请把辛苦钱给司机，而不是平台自己打着对乘客好的名义全吃了！#网约车[话题]# #滴滴出行[话题]#",3,,14,3,2026-06-29 17:01:46
6a3a49a20000000017008bf0,甜甜陛下,https://www.xiaohongshu.com/search_result/6a3a49a20000000017008bf0?xsec_token=ABwCUhsa8Mc6DcfeABWEnme675-sUxQKOylQ1Dep-ifjk=&xsec_source=,会开车的女孩子真的很帅好吧,"哈哈，今天打滴滴的时候点了个优先匹配女司机，结果真的给我派了个姐姐！
	
一上车我就觉得她好飒，短发，单手打方向盘，墨镜往头上一卡，全程不怎么说话，但转弯稳得一批。关键是！她居然在高速上全程淡定超车，还抽空回了个工作语音：“在开车，下高速处理哈。”
	
就那一瞬间，我脑子里想，妈呀，这也太帅了吧！！！
	
我自己呢？驾照躺抽屉里快发霉了，摸过两次车，一次差点怼树，从此封心锁爱，看到方向盘都腿软。人家姐姐高速上风轻云淡，我连小区门口都哆嗦。
	
更戳我的是，她到目的地的时候，回头轻轻说了句：“慢慢来，不着急，我当年也怕得要死。”
救命啊……又酷又温柔，这谁顶得住啊？？？
	
我满脑子就一句话：姐姐好强，我好爱。（可能小说看多了哈哈哈哈哈）真的，就那种——又羡慕又心动，还有点小崇拜，好想跟她学开车啊（不对，是学做人）！😂
#酷酷的[话题]# #女孩子[话题]# #女司机[话题]# #碎碎念[话题]# #网约车[话题]#",12,2,4,,2026-06-23 16:53:54
