search_keyword,search_url,search_rank,output_rank,filter_sort_by,filter_note_type,filter_publish_time,filter_search_scope,filter_location,page_filter_url,page_filter_selected,page_filter_error,source_url,note_id,xsec_source,preview_title,preview_author,fetch_error,raw_json
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,16,16,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69ac4273000000000e00f784?xsec_token=AB6-yIRQsWctCvUBjJ7QvgZyRJ2KqvNHH8AAoMRhtFDMI=&xsec_source=,69ac4273000000000e00f784,,滴滴这一口价还能变的？,"showfaker
03-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,17,17,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a102146000000000702bed8?xsec_token=ABXXkAXa6Fy2alqOxxauXLWJac-8kst3_XI-glduqR1AE=&xsec_source=,6a102146000000000702bed8,,滴滴豪华车极氪009体验,"今天摸鱼的君
05-22","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,18,18,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a2be788000000001603d7aa?xsec_token=AB4jZTlrUrzbWpDAWdfxQbKUvLpyG5pYztacYalHiNHfI=&xsec_source=,6a2be788000000001603d7aa,,滴滴真是不失时机消费提级,"Lynn~容三思的理想国
5天前","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,19,19,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/68333fea0000000023016e93?xsec_token=AB5IWg7tQ4K9e71p1FDrxd-Xud3W_uH3_FVw8I8zldKEc=&xsec_source=,68333fea0000000023016e93,,滴滴豪华车,"MARTIN
2025-09-17","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,20,20,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69089b72000000000302dd76?xsec_token=ABxcQkw5z8ExQsLmfs5sy-EBuD9qHW16ZTRfJTCPZiwg0=&xsec_source=,69089b72000000000302dd76,,第十一届文荣奖红毯名场面，豪华车也拍上啦,"滴滴豪华车
01-28","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,21,21,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a07b421000000003502b54b?xsec_token=ABl0KFeTae42hX2egOrfwBD-Ywd4ryHSQznFfBnpskp5A=&xsec_source=,6a07b421000000003502b54b,,滴滴任意豪华车里最严厉的父亲——极氪009,"鸭之大一锅炖不下
05-22","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,22,22,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/690b31f90000000003039d2f?xsec_token=ABy-ylpHN-aMvxfwzOTAoAneUJcgOBsra42Vyxvv6op1A=&xsec_source=,690b31f90000000003039d2f,,滴滴豪华车拍上第十一届文荣奖红毯名场面啦,"滴滴
2025-11-05","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,23,23,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/696725070000000022033360?xsec_token=ABkWzO2PJMFn84UX39QA_rJDaYOir3uytbqvbFpCUD6ek=&xsec_source=,696725070000000022033360,,赠你一束接风的花,"滴滴豪华车
01-14","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,24,24,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6910befd0000000004017300?xsec_token=AB86DmoUKMpEAf07bi8f4_8w4mOH2whGbUpUaik4oSY6A=&xsec_source=,6910befd0000000004017300,,滴滴平台极氪009不见了💢💢💢,"阿霖
2025-11-10","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,25,25,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a1a6cf7000000003501fd70?xsec_token=AB2gv6omfd_B4s6-TKCGmeRYgYs76jNjrL_GpWsCiswqY=&xsec_source=,6a1a6cf7000000003501fd70,,滴滴豪华车 违规张贴广告？！,"momo你卡Monica
05-30","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,26,26,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69a06ef40000000022022bef?xsec_token=AB05ASQ6bTFNKqd7VbVRECliu7tx6YXwG3fTAOC77lSGw=&xsec_source=,69a06ef40000000022022bef,,滴滴豪华车,"conie熊🐻
02-27","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,27,27,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a1ea4a00000000036018fb4?xsec_token=ABVerBwQYk-imgWN39I1DeCDQEoadi2k_RQrpqXa2gO8g=&xsec_source=,6a1ea4a00000000036018fb4,,只有我觉得滴滴这个会员升级很差嘛？,"狐狸先生很可以
06-07","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,28,28,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69afda6a000000000c00bd11?xsec_token=AB87PukL9u5ySdBzF1FGOdvgrUB7fGWsn-YoPhWpKR1pE=&xsec_source=,69afda6a000000000c00bd11,,,"广州明信出行
03-10","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,29,29,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a02f3f3000000000702d4c5?xsec_token=ABL7SOPLnGFm3utQlZTvRaNhoghwBueGUh6fZCkkHQawM=&xsec_source=,6a02f3f3000000000702d4c5,,为什么有钱人总是爱花冤枉钱？,"Ytour
05-12","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,30,30,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69f4367e0000000037034ad2?xsec_token=ABo0xVOABY-mXpbK1popMiE_Y9P8W5HVFJU06mOhnJYRQ=&xsec_source=,69f4367e0000000037034ad2,,,"竹雾
05-01","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,31,31,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/67f47450000000001a005b7b?xsec_token=ABSjfqSIZX-OOVZ1MaUfRqmQQ5ut44boJQBhGAG2h1o6o=&xsec_source=,67f47450000000001a005b7b,,滴滴专车 這合理吗😅,"HEIDI
2025-04-08","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,32,32,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a334a360000000007021924?xsec_token=AB3oib7tH48MvQDiWXZFlvVf4LfWul3ExT4cgVZu_fGQg=&xsec_source=,6a334a360000000007021924,,,"yuki不喝牛奶
4小时前","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,33,33,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/69806d7c000000001a02b238?xsec_token=ABLwK3io3wxjKn2CsomDkIH7wprBJEbMqhTaKmpYDXBnU=&xsec_source=,69806d7c000000001a02b238,,打滴滴随机掉落神秘礼盒,"xxx.
02-02","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,34,34,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/6a0d339f000000003501c295?xsec_token=AB2moOxHMH6X3D07k7Ttv6mEe4oe_8Gw0yfsJBiPnPgvM=&xsec_source=,6a0d339f000000003501c295,,,"开滴滴的小姨婆
05-20","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
滴滴豪华车,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed,35,35,综合,不限,一周内,不限,不限,https://www.xiaohongshu.com/search_result_ai?keyword=%E6%BB%B4%E6%BB%B4%E8%B1%AA%E5%8D%8E%E8%BD%A6&source=web_explore_feed&type=51,,,https://www.xiaohongshu.com/search_result/67622446000000000b00c1a7?xsec_token=ABccIq0Api5ljzW3WUvoReZ8zY2iYC83lOFna3O8PMbYU=&xsec_source=,67622446000000000b00c1a7,,关于滴滴顺风车打到迈巴赫，后续。。。,"Vera
06-06","Browser fetch HTTP 461: {""code"":300013,""success"":true,""msg"":""Too many requests. Try again later."",""data"":{}}",
