笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
69c398ca000000001a02512e,"商业数据派
03-25",https://www.xiaohongshu.com/search_result/69c398ca000000001a02512e?xsec_token=ABHdgsraLI2iNFw__eCecoTL53mj0P_HgidQ4_1buGRjw=&xsec_source=,滴滴AI小滴让打车从“能完成”到“都挺好”,,,,,,
69c124a100000000230130d0,"网易科技
03-24",https://www.xiaohongshu.com/search_result/69c124a100000000230130d0?xsec_token=ABCvfk2j9Sl2TyIz3_F_Fll1Gv-vnFobUD53n4Vg1KPaA=&xsec_source=,,,,,,,
69bbf0fb000000001d01b515,"补药让我加班
03-19",https://www.xiaohongshu.com/search_result/69bbf0fb000000001d01b515?xsec_token=ABZbO9X5DNfusGfybEhhcs1B_D5AKRcgYgd_VbEFPX0wM=&xsec_source=,今天才理解AI叫车有什么用,,,,,,
69b3d2e00000000023020b2c,"就在这露营🏕
03-13",https://www.xiaohongshu.com/search_result/69b3d2e00000000023020b2c?xsec_token=AB4PIhTvBnIGAFIi-FPP_a1lYpeCxCH9qqwm7Cw1qZwOs=&xsec_source=,被滴滴AI耍了！谁懂！！,,,,,,
69be324600000000230070dd,"Ahufflepuff
03-21",https://www.xiaohongshu.com/search_result/69be324600000000230070dd?xsec_token=ABuS6Dq_vdZ-xpRbpI75YenSgbQAOKAx57MO6ng4udlew=&xsec_source=,打车打到被AI取代后开滴滴的车主,,,,,,
69c292580000000021012c12,"Version0
03-24",https://www.xiaohongshu.com/search_result/69c292580000000021012c12?xsec_token=ABwhAlYKe3NvUzkz1AH2HhDf4n-o-ml-zGQnQC6sHdZ-s=&xsec_source=,滴滴打车可以选车型了！！！,,,,,,
69bd0609000000002102ddd3,"森佩尔
03-20",https://www.xiaohongshu.com/search_result/69bd0609000000002102ddd3?xsec_token=ABRSu0HIQfvEixI5vVSvv6eL44eDgehmQB6GuZgjDQSMc=&xsec_source=,,,,,,,
693d2ef3000000001f00446b,"被子外面的世界好残酷
2025-12-13",https://www.xiaohongshu.com/search_result/693d2ef3000000001f00446b?xsec_token=ABZ538SrU-yFZllI0xztqbOcI6Rbd3T4mRaGgToxnbJMs=&xsec_source=,真是服了你了滴滴,,,,,,
68d51dc0000000000b03d6ca,"从前慢
2025-09-25",https://www.xiaohongshu.com/search_result/68d51dc0000000000b03d6ca?xsec_token=AB2bd1ZCtdPM0zQkIOjwqA5GbzlRp8AcBovuEpJFMwkTs=&xsec_source=,滴滴偷偷上线AI叫车治好了我的焦虑,,,,,,
69c3952b000000002202ade4,"车主帮帮帮
03-25",https://www.xiaohongshu.com/search_result/69c3952b000000002202ade4?xsec_token=ABHdgsraLI2iNFw__eCecoTD6AGW6KMXZURw_8xAh8cwc=&xsec_source=,滴滴上线ai叫车功能，乘客下单选择更多，,,,,,,
693a1b6c000000000d03c809,"玄感X
2025-12-15",https://www.xiaohongshu.com/search_result/693a1b6c000000000d03c809?xsec_token=ABC74EXMVLYiGDzfqg-Ofr3HZrKzK77IFAwvRzSR_35cs=&xsec_source=,杀熟？为什么打车红包时有时无？,,,,,,
6a1590d400000000350381de,"momo
05-26",https://www.xiaohongshu.com/search_result/6a1590d400000000350381de?xsec_token=ABolkgzTk7hTFQDGzVWSzimI-GQrX6or62UkwoMXHoeV0=&xsec_source=,也是见证了滴滴崩溃,,,,,,
69c0a60f000000001f00299d,"AI王大拿
03-23",https://www.xiaohongshu.com/search_result/69c0a60f000000001f00299d?xsec_token=ABu26eMYLPboURdggAbsudkBuANLhNgJNyPaIBbF1Qtig=&xsec_source=,滴滴AI打车，一句话就能打到想要的车,,,,,,
67964815000000002a002b82,"星月夜
2025-01-26",https://www.xiaohongshu.com/search_result/67964815000000002a002b82?xsec_token=ABc3tChZQ7kEqGXr9Zd6_V2bKQJMGG52_QDzcxLP7kWwE=&xsec_source=,在滴滴实习会有滴滴打车券吗？,,,,,,
65f6bfa90000000012021200,"大厂T哥
2024-03-17",https://www.xiaohongshu.com/search_result/65f6bfa90000000012021200?xsec_token=ABqAFQmgaa-ppbTFjAMoZBnSATkr9m0i9uWCMQMYBDR5M=&xsec_source=,想进滴滴，冲哪些业务前景好❓哪些要避雷⚠️,,,,,,
69afb4db000000000c008ec7,"小鲨鱼
03-10",https://www.xiaohongshu.com/search_result/69afb4db000000000c008ec7?xsec_token=AB87PukL9u5ySdBzF1FGOdvjp4n698O2sty599moEGggU=&xsec_source=,滴滴，你这阴不阴？,,,,,,
68ef8e550000000004002ec2,"精神原子旦
2025-10-15",https://www.xiaohongshu.com/search_result/68ef8e550000000004002ec2?xsec_token=ABJLphPnIrP6O7zx6XJB-olhOvlpmRTGYav-9Kwmv1DP0=&xsec_source=,,,,,,,
69b95c250000000020038bb6,"小羊要睡啦
03-17",https://www.xiaohongshu.com/search_result/69b95c250000000020038bb6?xsec_token=ABhMv56FsOmv5uVV49O7eMLrW06U67FHpwDaZVyL9v2XY=&xsec_source=,南大研二丨在滴滴的五个月（顺便招继任）,,,,,,
6a033919000000003502d4cb,"去冰去糖
05-12",https://www.xiaohongshu.com/search_result/6a033919000000003502d4cb?xsec_token=AB8gw6kS7tfXOM1yUOykog8w9e2CzoEWQIMDWyFyTrzUc=&xsec_source=,滴滴实习plog丨第八次入职 真实体验分享,,,,,,
6863fdaa0000000013011256,"指环王老吉
2025-07-01",https://www.xiaohongshu.com/search_result/6863fdaa0000000013011256?xsec_token=ABCwQnj1TB-vlJGlFL0-GqG9XsOrvI0jd_VJLnkiHg6xM=&xsec_source=,进滴滴可以免费打车吗？,,,,,,
6a2c2cc80000000035028868,"厂里厂外那些事
06-13",https://www.xiaohongshu.com/search_result/6a2c2cc80000000035028868?xsec_token=ABPp00xxOH615zPmdQdlMo5rm2Py0zitN8bCbif9Eq31c=&xsec_source=,滴滴低调转身：从一个工具，变成更多服务,,,,,,
68d60ad4000000000b03f465,"滴滴美好出发
2025-09-26",https://www.xiaohongshu.com/search_result/68d60ad4000000000b03f465?xsec_token=ABU_6gDxf7rGTa9iwsahfhfUeSbZVjysT_zG_1-HMkbGo=&xsec_source=,滴滴AI出行助手公测，先点先得！,,,,,,
697cdd5d000000001a0366fd,"是薛晨呀
01-31",https://www.xiaohongshu.com/search_result/697cdd5d000000001a0366fd?xsec_token=ABvVpjGAbmzgAk9HY9L9Uluw7ORvG4aG0qh82D69NJeDo=&xsec_source=,不是 这个车牌号是个什么意思？？,,,,,,
6837232800000000210092f9,"布卡聊AI
2025-05-30",https://www.xiaohongshu.com/search_result/6837232800000000210092f9?xsec_token=ABZaNqL9QTPwW2n1Yi58YBIr8n00AT82OZ6FqB0zJHhnI=&xsec_source=,听说滴滴是互联网最清闲的公司？,,,,,,
6a1687e6000000000702de7b,"小乐车库
05-27",https://www.xiaohongshu.com/search_result/6a1687e6000000000702de7b?xsec_token=ABsU7WGF7KJwBapCHDg1YDf4w2wjiJENtKexsvPPASiGM=&xsec_source=,滴滴 AI 叫车第五弹,,,,,,
69590354000000001d039bf0,"生姜笑笑
01-03",https://www.xiaohongshu.com/search_result/69590354000000001d039bf0?xsec_token=AB7dNKUJ9r_CCoLRLDJEIXJoHNj9PYsNghNaG7-X9E_J4=&xsec_source=,打车打到劳斯莱斯了,,,,,,
6a21062500000000350331ae,"C22
06-04",https://www.xiaohongshu.com/search_result/6a21062500000000350331ae?xsec_token=AB1zB6PS3PTIhgKgWXnLSPi1cJgdHMJT2k_Q8Td9eT8Kw=&xsec_source=,滴滴运营实习日记！,,,,,,
684068ec000000000303d8f6,"是陈大富啦
03-06",https://www.xiaohongshu.com/search_result/684068ec000000000303d8f6?xsec_token=ABElcALp-Ymf65hVAd_tzd_vjFOLpcb60Y7pdLqE2OHCk=&xsec_source=,刷新认知，主动给一个dd司机好评,,,,,,
