笔记ID,博主昵称,笔记链接,笔记标题,笔记内容,点赞量,收藏量,评论量,分享量,发布时间
7656742817646515938,亳州滴滴司机服务中心-风吹,https://www.douyin.com/video/7656742817646515938,滴滴快车车主六大服务标准 三、费用不多收，车主要做到两规范两禁止 1.规范计费，请在乘客上车后开始计费，并在行程结束后及时结束计费2.规范加价，高速、过桥、停车,"滴滴快车车主六大服务标准
三、费用不多收，车主要做到两规范两禁止
1.规范计费，请在乘客上车后开始计费，并在行程结束后及时结束计费2.规范加价，高速、过桥、停车等附加费，请只收取服务用户时的单程标准费用，切勿多收附加费。3.禁止线下交易，禁止绕开平台私下与乘客交易。4.禁止乱收费，乘客因各种原因取消的，禁止操作结束服务收取用户费用。服务过程中，切勿以乘客迟到等各种名目乱收费。#滴滴司机",2,0,0,0,2026-06-29 17:12:40
7657023342088802533,滴滴-刘海滟,https://www.douyin.com/video/7657023342088802533,滴滴快车🚗轻享专车🚕 滴滴专车🚙滴滴商务车🚗 2026滴滴商务车指标已🈵 有想法的等后期补录✅ 分不清类型的，不懂的其问我🤝 #请问各位师傅些你们跑的那类型❓️,"滴滴快车🚗轻享专车🚕
滴滴专车🚙滴滴商务车🚗
2026滴滴商务车指标已🈵
有想法的等后期补录✅
分不清类型的，不懂的其问我🤝
#请问各位师傅些你们跑的那类型❓️
#成都网约车#租车找我#滴滴",1,0,3,0,2026-06-30 11:21:14
7656220564327268709,快车小羊羊咩,https://www.douyin.com/video/7656220564327268709,#滴滴 #网约车 #重庆 #泉州 #滴滴快车,#滴滴 #网约车 #重庆 #泉州 #滴滴快车,28,1,9,0,2026-06-28 07:26:02
7656743568703404387,亳州滴滴司机服务中心-风吹,https://www.douyin.com/video/7656743568703404387,滴滴快车车主六大服务标准 四、整洁无异味，车主要做到四勤两禁 1.勤通风，每天出车前、早晚高峰期后、在车内睡觉后、连续开车1-2小时、或有乘客吸烟/吃零食，请通,"滴滴快车车主六大服务标准
四、整洁无异味，车主要做到四勤两禁
1.勤通风，每天出车前、早晚高峰期后、在车内睡觉后、连续开车1-2小时、或有乘客吸烟/吃零食，请通风10-20分钟，直到车内空气清新。2.勤洗车，建议您每周至少擦拭两次车内饰，每月至少定期做一次深度清洁。3.勤清理，服务中请及时处理垃圾；收车前再检查车内是否遗留垃圾并及时处理。4.勤备料，建议提前准备柠檬、清新剂、空气净化器等物，以便及时处理异味。5.禁止在车内吸烟6.禁止在车内吃东西#滴滴司机",3,0,0,0,2026-06-29 17:15:34
7656869165550308793,北京滴滴出行租车恒睿通达店,https://www.douyin.com/video/7656869165550308793,拒绝“隐形服务”，租车跑车还是要找正规大公司,拒绝“隐形服务”，租车跑车还是要找正规大公司！ #滴滴车主 #滴滴快车 #北京网约车 #北京网约车租赁公司 #北京网约车司机真实收入,0,0,0,1,2026-06-30 08:30:00
7656068012134394213,浚县网约车严严,https://www.douyin.com/video/7656068012134394213,#滴滴司机 #滴滴车主 #滴滴美好出发 #滴滴网约车 #滴滴快车,#滴滴司机 #滴滴车主 #滴滴美好出发 #滴滴网约车 #滴滴快车,3,4,0,0,2026-06-28 09:10:00
7656280603700374760,亳州滴滴司机服务中心-风吹,https://www.douyin.com/video/7656280603700374760,滴滴快车车主六大服务标准 二、送达不绕路，车主要做到四确认一禁止1.确认目的地：上车核对终点，中途停靠提前说会加费用 2.确认导航：优先平台内置导航，判责以此为,"滴滴快车车主六大服务标准
二、送达不绕路，车主要做到四确认一禁止1.确认目的地：上车核对终点，中途停靠提前说会加费用
2.确认导航：优先平台内置导航，判责以此为准
3.确认路线：乘客有指定路线听乘客的，无要求就走导航路线
4.确认下车点：快到地方提醒乘客，核对下车位置
一禁止：严禁半路把乘客丢在危险区域
额外提醒：不私自绕路，改道避堵一定要提前跟乘客商量#滴滴司机",4,0,0,0,2026-06-28 11:19:02
7656322539131580082,遂宁前董专业安装北斗GPS,https://www.douyin.com/video/7656322539131580082,滴滴平台有自己的准入标准，遂宁滴滴快车和舒适专车，只认可5到7座的乘用车入库,"滴滴平台有自己的准入标准，遂宁滴滴快车和舒适专车，只认可5到7座的乘用车入库。#网约车入行须知 
#遂宁网约车 #红旗EQM5跑车 #滴滴车型准入避坑 #网约车选车干货",8,1,2,0,2026-06-28 14:01:45
7656321339201006715,🐈大猫先生🎃,https://www.douyin.com/video/7656321339201006715,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报",193,0,33,0,2026-06-28 13:57:06
7656090791500265722,深圳滴滴皮卡丘,https://www.douyin.com/video/7656090791500265722,皮哥带你走弯路#网约车收入微薄 #深圳网约车 #滴滴快车,皮哥带你走弯路#网约车收入微薄 #深圳网约车 #滴滴快车,48,3,14,11,2026-06-27 23:02:27
7656851131314060986,滴滴快车,https://www.douyin.com/video/7656851131314060986,这几天流水也上不去,这几天流水也上不去。,1,1,0,0,2026-06-30 00:12:58
7654770011278280366,开心、,https://www.douyin.com/video/7654770011278280366,在温州跑滴滴快车、一天有多少流水,在温州跑滴滴快车、一天有多少流水？ #滴滴 #滴滴司机 #温州网约车 #温州滴滴司机,9,1,5,0,2026-06-24 18:00:47
7656492665245369457,北京滴滴出行租车恒睿通达店,https://www.douyin.com/video/7656492665245369457,不搞套路，不乱收费，租车跑车记得来咱们滴滴官方直营门店 #北京网约车 #北京网约车司机 #滴滴车主 #滴滴快车 #滴滴出行,不搞套路，不乱收费，租车跑车记得来咱们滴滴官方直营门店 #北京网约车 #北京网约车司机 #滴滴车主 #滴滴快车 #滴滴出行,2,0,0,2,2026-06-29 08:30:00
7656068759233496421,的哥老孙日常,https://www.douyin.com/video/7656068759233496421,今天大兴机场坑了我两回…… #滴滴司机 #滴滴车主 #滴滴快车 #北京网约车 #vlog日常,今天大兴机场坑了我两回…… #滴滴司机 #滴滴车主 #滴滴快车 #北京网约车 #vlog日常,5,0,0,1,2026-06-27 21:36:57
7654870213649645434,快车小羊羊咩,https://www.douyin.com/video/7654870213649645434,#滴滴 #网约车 #重庆#泉州 #滴滴快车,#滴滴 #网约车 #重庆#泉州 #滴滴快车,58,4,29,12,2026-06-24 16:05:59
7654563412407633819,师师👑,https://www.douyin.com/video/7654563412407633819,首都北京滴滴快车个车司机，素质堪忧 #热门 因为没及时接到司机打的电话，对方语音留言就开骂,首都北京滴滴快车个车司机，素质堪忧 #热门 因为没及时接到司机打的电话，对方语音留言就开骂！北京是我觉得最安全最友好的城市之一，这种司机就是行车安全最大的隐患！望有关部门严查严处！#北京 #滴滴快车 #电话录音 #北京滴滴司机 @北京文旅金名片 @人民日报 @新华社 @滴滴出行司机中心官方账号,76,4,101,8,2026-06-23 20:15:27
7656697678407644921,网约车问题,https://www.douyin.com/video/7656697678407644921,有案底还能不能跑滴滴快车,有案底还能不能跑滴滴快车？#滴滴综合评审未通过 #滴滴车主 #网约车 #滴滴司机,4,3,3,0,2026-06-29 14:17:29
7656668805334665145,深圳滴滴皮卡丘（小号）,https://www.douyin.com/video/7656668805334665145,早高峰扫街,早高峰扫街？扫不了一点#网约车司机接单日常 #滴滴快车 #深圳网约车,19,1,25,0,2026-06-29 12:25:26
7655542909777641713,快车小羊羊咩,https://www.douyin.com/video/7655542909777641713,#滴滴 #网约车 #滴滴快车 #重庆 #泉州,#滴滴 #网约车 #滴滴快车 #重庆 #泉州,35,2,13,0,2026-06-26 11:36:24
7654754493347720306,开心、,https://www.douyin.com/video/7654754493347720306,在温州跑滴滴快车、一天有多少流水,在温州跑滴滴快车、一天有多少流水？ #滴滴 #滴滴司机 #温州网约车 #温州滴滴司机,9,1,4,0,2026-06-24 11:00:39
7656257553278556643,滴了个滴柳先森,https://www.douyin.com/video/7656257553278556643,40岁大叔在郑州跑网约车一天能跑多少钱,40岁大叔在郑州跑网约车一天能跑多少钱？6月27日#滴滴 #滴滴司机 #滴滴车主 #滴滴快车 #滴滴出行,8,0,7,1,2026-06-28 09:49:35
7654817943993431924,北京滴DI-张曼凝,https://www.douyin.com/video/7654817943993431924,流水拿捏 滴滴快车最近单量棒棒哒#我的订单记录 #网约车收入明细 #网约车流水记录,流水拿捏 滴滴快车最近单量棒棒哒#我的订单记录 #网约车收入明细 #网约车流水记录,9,0,5,1,2026-06-24 12:43:10
7656671885116493897,上海滴滴门店大刘,https://www.douyin.com/video/7656671885116493897,如何玩场站,如何玩场站？#滴滴 #滴滴司机 #滴滴车主 #滴滴快车 #网约车司机,6,0,2,0,2026-06-29 12:37:24
7655266402933684070,神都车夫（双证可包车）,https://www.douyin.com/video/7655266402933684070,司机们联系个客服都得跪着求着 #滴滴司机 #滴滴出行 #运管 #网约车司机 #滴滴快车,司机们联系个客服都得跪着求着 #滴滴司机 #滴滴出行 #运管 #网约车司机 #滴滴快车,65,1,2,3,2026-06-25 17:43:25
7655270734529053928,亳州滴滴司机服务中心-风吹,https://www.douyin.com/video/7655270734529053928,滴滴快车车主六大服务标准 一、接驾不取消，车主要做到两及时一禁止，1.及时接驾 接单后，按照导航指引尽快前往出发地接乘客，避免乘客因等太久取消订单,"滴滴快车车主六大服务标准
一、接驾不取消，车主要做到两及时一禁止，1.及时接驾
接单后，按照导航指引尽快前往出发地接乘客，避免乘客因等太久取消订单。切勿将车停靠在非指定地点诱导乘客找车。2.及时联系，接驾途中，遇到堵车、迟到、找不到接驾点等异常情况，请及时联系乘客主动沟通，避免乘客因等太久取消订单。3.禁止诱导乘客取消，禁止随意取消订单或以各种理由诱导乘客取消订单。#滴滴司机 #滴滴快车",5,0,0,0,2026-06-25 18:00:13
7655454656013584101,快车小羊羊咩,https://www.douyin.com/video/7655454656013584101,#滴滴 #滴滴快车 #网约车 #昆仑网电 #重庆,#滴滴 #滴滴快车 #网约车 #昆仑网电 #重庆,8,1,5,0,2026-06-26 05:53:56
7655975229056131657,会长在沧州,https://www.douyin.com/video/7655975229056131657,老师傅带你跑滴滴 #网约车真实行情收入 #滴滴快车,老师傅带你跑滴滴 #网约车真实行情收入 #滴滴快车,6,1,1,0,2026-06-27 15:34:01
7657032701523002097,微山小於,https://www.douyin.com/video/7657032701523002097,去济宁只要25还可以上门接送#济宁#专车#出行#公交#滴滴快车,去济宁只要25还可以上门接送#济宁#专车#出行#公交#滴滴快车,27,3,3,6,2026-06-30 11:57:33
7656669450796901800,叮通(杭州)汽车租赁服务有限公司官方号,https://www.douyin.com/video/7656669450796901800,押金一K不限制跑单平台，也不锁流水哦～懂的私信哦～ #上热门 #网约车租赁#网约车 #滴滴快车,押金一K不限制跑单平台，也不锁流水哦～懂的私信哦～ #上热门 #网约车租赁#网约车 #滴滴快车,0,0,0,0,2026-06-29 12:27:57
7656661793024052490,苏州滴滴豪华车-专车-快车-海老板,https://www.douyin.com/video/7656661793024052490,一杯冰饮，一份贴心慰藉 烈日征途，我们伴你同行 #网约车 #滴滴快车 #滴滴专车 #滴滴豪华车 #苏州旭航,"一杯冰饮，一份贴心慰藉
烈日征途，我们伴你同行
#网约车 #滴滴快车 #滴滴专车 #滴滴豪华车 #苏州旭航",24,2,8,1,2026-06-29 11:58:17
7655331777313214577,的哥老孙日常,https://www.douyin.com/video/7655331777313214577,被大机坑了 今天被大机坑了，还是踏踏实实的吧#滴滴司机 #滴滴车主 #滴滴快车 #北京网约车 #vlog日常,被大机坑了 今天被大机坑了，还是踏踏实实的吧#滴滴司机 #滴滴车主 #滴滴快车 #北京网约车 #vlog日常,6,0,0,0,2026-06-25 21:57:05
7656158618002484175,北京滴滴出行租车恒睿通达店,https://www.douyin.com/video/7656158618002484175,来滴滴官方直营店，售后杠杠的,来滴滴官方直营店，售后杠杠的！安全可靠放宽心 #滴滴快车 #滴滴司机 #北京网约车司机 #北京网约车租赁公司 #北京网约车,0,0,0,0,2026-06-28 08:30:00
7656483191113252453,🌈芭比Q,https://www.douyin.com/video/7656483191113252453,滴滴快车#滴滴网约车司机 #滴滴网约车流水 #滴滴师傅的日常,滴滴快车#滴滴网约车司机 #滴滴网约车流水 #滴滴师傅的日常,5,0,0,0,2026-06-29 00:25:12
7656425689272332361,红尘本是无情道,https://www.douyin.com/video/7656425689272332361,郑州滴滴快车流水,郑州滴滴快车流水,5,0,3,0,2026-06-28 20:42:01
7656287324381036367,北京滴DI-张曼凝,https://www.douyin.com/video/7656287324381036367,滴滴快车司机，车型比亚迪plus，流水的一天#网约车流水分享 #网约车收入明细 #滴滴司机 #加油干吧为了生活,滴滴快车司机，车型比亚迪plus，流水的一天#网约车流水分享 #网约车收入明细 #滴滴司机 #加油干吧为了生活,6,0,4,0,2026-06-28 11:45:07
7656003067759214715,网约车全知全能（关注我）,https://www.douyin.com/video/7656003067759214715,#网约车 #网约车司机 #滴滴司机 #滴滴快车 #网约车那点事,#网约车 #网约车司机 #滴滴司机 #滴滴快车 #网约车那点事,6,2,4,1,2026-06-27 17:22:02
7656738827616929908,韩式炒年糕,https://www.douyin.com/video/7656738827616929908,#网约车 #滴滴车主 #滴滴司机 #滴滴快车 #打车 就这种派单，大家怎么玩的,#网约车 #滴滴车主 #滴滴司机 #滴滴快车 #打车 就这种派单，大家怎么玩的？反正我不会让平台赚一分钱,5,1,2,1,2026-06-29 16:57:10
7656471257723444392,滴了个滴柳先森,https://www.douyin.com/video/7656471257723444392,40岁大叔在郑州跑网约车一天能跑多少钱,40岁大叔在郑州跑网约车一天能跑多少钱？6月28日#滴滴 #滴滴司机 #滴滴车主 #滴滴快车 #滴滴出行,8,0,5,0,2026-06-28 23:38:51
7655774010491759562,开心、,https://www.douyin.com/video/7655774010491759562,在温州跑滴滴快车、一天有多少流水,在温州跑滴滴快车、一天有多少流水？ #滴滴 #滴滴司机 #网约车 #温州网约车 #温州网约车司机,7,0,14,0,2026-06-27 11:00:40
7656814558770998882,得意上品官方号,https://www.douyin.com/video/7656814558770998882,0押提车,0押提车！混动120一天！纯电续航500 #热门 #滴滴司机#滴滴车主 #滴滴快车 #网约车司机,6,0,2,0,2026-06-29 21:51:02
7656409772262681321,由米网约车,https://www.douyin.com/video/7656409772262681321,网约车科技泛滥成灾#网约车司机 #网约车那点事 #滴滴司机 #滴滴车主 #滴滴快车,网约车科技泛滥成灾#网约车司机 #网约车那点事 #滴滴司机 #滴滴车主 #滴滴快车,19,3,17,3,2026-06-28 19:40:16
7655435854755852142,徐跑跑,https://www.douyin.com/video/7655435854755852142,今天单少早回家了，累了睡觉💤晚安#滴滴司机 #滴滴快车 #开车注意安全 #网约车真实收入,今天单少早回家了，累了睡觉💤晚安#滴滴司机 #滴滴快车 #开车注意安全 #网约车真实收入,12,0,4,1,2026-06-26 04:40:59
7656276743448044977,奔奔出行-深圳网约车,https://www.douyin.com/video/7656276743448044977,深圳网约车 #深圳网约车#深圳租车#深圳滴 #滴滴快车 #深圳网约车公司,深圳网约车 #深圳网约车#深圳租车#深圳滴 #滴滴快车 #深圳网约车公司,1,1,0,0,2026-06-28 11:04:02
7656078833346539110,上海屏瀛-小芳,https://www.douyin.com/video/7656078833346539110,安全抵达滴滴快车不是服务行业#滴滴司机 #网约车,安全抵达滴滴快车不是服务行业#滴滴司机 #网约车,20,0,1,0,2026-06-27 22:16:03
7654573393136400841,上海网约车-小燕燕,https://www.douyin.com/video/7654573393136400841,#滴滴司机 #滴滴快车 #网约车那点事,#滴滴司机 #滴滴快车 #网约车那点事,21,1,8,0,2026-06-24 15:30:00
7656776819660930043,从零跑网约车,https://www.douyin.com/video/7656776819660930043,这单好，回来还半路捎个#滴滴 #滴滴车主 #滴滴快车 #网约车那点事 #滴滴百丽,这单好，回来还半路捎个#滴滴 #滴滴车主 #滴滴快车 #网约车那点事 #滴滴百丽,7,0,6,0,2026-06-29 19:24:35
7654968918419322752,顺风车小菜鸡,https://www.douyin.com/video/7654968918419322752,滴滴快车怪不得我跑不掉大单#滴滴快车 #滴滴司机 #滴滴接单技巧,滴滴快车怪不得我跑不掉大单#滴滴快车 #滴滴司机 #滴滴接单技巧,4,0,0,1,2026-06-24 22:29:01
7656101041914908298,保定网约车柴师傅,https://www.douyin.com/video/7656101041914908298,#滴滴 #滴滴出行 #滴滴快车 每天多给几个这样的单子吧🙏🙏🙏,#滴滴 #滴滴出行 #滴滴快车 每天多给几个这样的单子吧🙏🙏🙏,1,0,0,0,2026-06-27 23:42:15
7655965941553284520,༊ღ᭄八方聚财꧔ꦿ᭄伟哥,https://www.douyin.com/video/7655965941553284520,#网约车 #北京订单 #不以低价去接单 #北京滴滴司机 #北京滴滴快车,#网约车 #北京订单 #不以低价去接单 #北京滴滴司机 #北京滴滴快车,31,0,17,1,2026-06-27 14:57:58
